elapsed_secs,topgun_or_prune_passes_total,topgun_or_prune_considered_total,topgun_or_prune_dropped_total,topgun_or_prune_matched_nothing_total,topgun_or_prune_absent_total,topgun_or_prune_restored_read_error_total,topgun_or_prune_restored_evicted_total,topgun_or_prune_restored_write_error_total,topgun_or_prune_bytes_freed_total,topgun_or_prune_epochs_drained_total,topgun_or_prune_empty_drains_total,topgun_or_prune_nonempty_drains_total,topgun_or_prune_lwm_advances_total,topgun_or_prune_lwm_epochs_advanced_total,topgun_or_prune_split_recomputes_total,topgun_or_prune_indexed_refs,topgun_or_prune_indexed_epochs,topgun_or_prune_eligible_refs,topgun_or_prune_ineligible_refs,topgun_or_prune_split_computed_epoch,topgun_or_prune_current_epoch,topgun_or_prune_low_water_mark,topgun_or_prune_durable_epoch_watermark,topgun_or_prune_last_drained_epoch,topgun_or_prune_lwm_stall_seconds,topgun_or_prune_tracked_claims,topgun_or_prune_drain_refs_sum,topgun_or_prune_drain_refs_count,topgun_or_prune_drain_epochs_sum,topgun_or_prune_drain_epochs_count,topgun_or_prune_claim_span_epochs_sum,topgun_or_prune_claim_span_epochs_count,topgun_or_prune_claim_lag_epochs_sum,topgun_or_prune_claim_lag_epochs_count,topgun_or_prune_epoch_considered_sum,topgun_or_prune_epoch_considered_count,topgun_or_prune_epoch_dropped_sum,topgun_or_prune_epoch_dropped_count,topgun_or_prune_epoch_bytes_freed_sum,topgun_or_prune_epoch_bytes_freed_count,topgun_ormap_tombstone_bytes_total,topgun_or_prune_drain_refs_p50
11770,372622,67000,67000,0,0,0,0,0,1511354,67,372555,67,374,374,746,927,1,1000,922,374,374,374,373,373,22,1,67000,67,67,67,3,746,3,746,67000,67,67000,67,1511354,67,8414991,0
11780,372890,67000,67000,0,0,0,0,0,1511354,67,372823,67,375,375,747,1195,2,0,1033,375,375,375,373,373,4,1,67000,67,67,67,3,747,3,747,67000,67,67000,67,1511354,67,8421178,0
11790,373289,67000,67000,0,0,0,0,0,1511354,67,373222,67,375,375,747,1594,2,0,1033,375,375,375,373,373,14,1,67000,67,67,67,3,747,3,747,67000,67,67000,67,1511354,67,8430355,0
11800,373502,68000,68000,0,0,0,0,0,1534354,68,373434,68,375,375,748,807,1,1000,792,375,375,375,374,374,24,1,68000,68,68,68,3,748,3,748,68000,68,68000,68,1534354,68,8435231,999.9447405703887
11810,373902,68000,68000,0,0,0,0,0,1534354,68,373834,68,376,376,749,1207,2,0,1024,376,376,376,374,374,4,1,68000,68,68,68,3,749,3,749,68000,68,68000,68,1534354,68,8444431,999.9447405703887
11820,374254,68000,68000,0,0,0,0,0,1534354,68,374186,68,376,376,749,1559,2,0,1024,376,376,376,374,374,12,1,68000,68,68,68,3,749,3,749,68000,68,68000,68,1534354,68,8452527,999.9447405703887
11830,374460,68000,68000,0,0,0,0,0,1534354,68,374392,68,376,376,750,766,1,1000,680,376,376,376,375,375,22,1,68000,68,68,68,3,750,3,750,68000,68,68000,68,1534354,68,8457288,999.9447405703887
11840,374858,68000,68000,0,0,0,0,0,1534354,68,374790,68,377,377,751,1164,2,0,1022,377,377,377,375,375,2,1,68000,68,68,68,3,751,3,751,68000,68,68000,68,1534354,68,8466465,999.9447405703887
11850,375239,68000,68000,0,0,0,0,0,1534354,68,375171,68,377,377,752,546,1,1000,537,377,377,377,376,376,13,1,68000,68,68,68,3,752,3,752,68000,68,68000,68,1534354,68,8475228,999.9447405703887
11860,375469,69000,69000,0,0,0,0,0,1557354,69,375400,69,377,377,752,775,1,1000,537,377,377,377,376,376,22,1,69000,69,69,69,3,752,3,752,69000,69,69000,69,1557354,69,8480495,999.9447405703887
11870,375858,69000,69000,0,0,0,0,0,1557354,69,375789,69,378,378,753,1164,2,0,1013,378,378,378,376,376,4,1,69000,69,69,69,3,753,3,753,69000,69,69000,69,1557354,69,8489465,999.9447405703887
11880,376211,69000,69000,0,0,0,0,0,1557354,69,376142,69,378,378,753,1517,2,0,1013,378,378,378,376,376,12,1,69000,69,69,69,3,753,3,753,69000,69,69000,69,1557354,69,8497584,999.9447405703887
11890,376556,69000,69000,0,0,0,0,0,1557354,69,376487,69,378,378,754,863,1,1000,857,378,378,378,377,377,22,1,69000,69,69,69,3,754,3,754,69000,69,69000,69,1557354,69,8505519,999.9447405703887
11900,376810,69000,69000,0,0,0,0,0,1557354,69,376741,69,379,379,755,1117,2,0,1081,379,379,379,377,377,0,1,69000,69,69,69,3,755,3,755,69000,69,69000,69,1557354,69,8511384,999.9447405703887
11910,377208,69000,69000,0,0,0,0,0,1557354,69,377139,69,379,379,755,1515,2,0,1081,379,379,379,377,377,10,1,69000,69,69,69,3,755,3,755,69000,69,69000,69,1557354,69,8520515,0
11920,377491,69000,69000,0,0,0,0,0,1557354,69,377422,69,379,379,756,799,1,1000,798,379,379,379,378,378,20,1,69000,69,69,69,3,756,3,756,69000,69,69000,69,1557354,69,8527047,0
11930,377802,69000,69000,0,0,0,0,0,1557354,69,377733,69,380,380,757,1110,2,0,1055,380,380,380,378,378,0,1,69000,69,69,69,3,757,3,757,69000,69,69000,69,1557354,69,8534200,0
11940,378166,69000,69000,0,0,0,0,0,1557354,69,378097,69,380,380,757,1474,2,0,1055,380,380,380,378,378,10,1,69000,69,69,69,3,757,3,757,69000,69,69000,69,1557354,69,8542572,0
11950,378373,69000,69000,0,0,0,0,0,1557354,69,378304,69,380,380,758,682,1,1000,655,380,380,380,379,379,20,1,69000,69,69,69,3,758,3,758,69000,69,69000,69,1557354,69,8547379,0
11960,378775,69000,69000,0,0,0,0,0,1557354,69,378706,69,381,381,759,1084,2,0,1048,381,381,381,379,379,0,1,69000,69,69,69,3,759,3,759,69000,69,69000,69,1557354,69,8556602,0
11970,379170,69000,69000,0,0,0,0,0,1557354,69,379101,69,381,381,759,1479,2,0,1048,381,381,381,379,379,10,1,69000,69,69,69,3,759,3,759,69000,69,69000,69,1557354,69,8565687,0
11980,379372,70000,70000,0,0,0,0,0,1580354,70,379302,70,381,381,760,682,1,1000,526,381,381,381,380,380,20,1,70000,70,70,70,3,760,3,760,70000,70,70000,70,1580354,70,8570356,999.9447405703887
11990,379776,70000,70000,0,0,0,0,0,1580354,70,379706,70,382,382,761,1085,2,0,1048,382,382,382,380,380,0,1,70000,70,70,70,3,761,3,761,70000,70,70000,70,1580354,70,8579694,999.9447405703887
12000,380158,70000,70000,0,0,0,0,0,1580354,70,380088,70,382,382,761,1467,2,0,1048,382,382,382,380,380,10,1,70000,70,70,70,3,761,3,761,70000,70,70000,70,1580354,70,8588411,999.9447405703887
12010,380370,70000,70000,0,0,0,0,0,1580354,70,380300,70,382,382,762,680,1,1000,671,382,382,382,381,381,19,1,70000,70,70,70,3,762,3,762,70000,70,70000,70,1580354,70,8593310,999.9447405703887
12020,380617,71000,71000,0,0,0,0,0,1603354,71,380546,71,382,382,762,926,1,1000,671,382,382,382,381,381,29,1,71000,71,71,71,3,762,3,762,71000,71,71000,71,1603354,71,8598968,999.9447405703887
12030,381014,71000,71000,0,0,0,0,0,1603354,71,380943,71,383,383,763,1323,2,0,1058,383,383,383,381,381,6,1,71000,71,71,71,3,763,3,763,71000,71,71000,71,1603354,71,8608099,999.9447405703887
12040,381243,71000,71000,0,0,0,0,0,1603354,71,381172,71,383,383,764,553,1,1000,546,383,383,383,382,382,16,1,71000,71,71,71,3,764,3,764,71000,71,71000,71,1603354,71,8613389,999.9447405703887
12050,381623,71000,71000,0,0,0,0,0,1603354,71,381552,71,383,383,764,933,1,1000,546,383,383,383,382,382,26,1,71000,71,71,71,3,764,3,764,71000,71,71000,71,1603354,71,8622152,999.9447405703887
12060,382020,71000,71000,0,0,0,0,0,1603354,71,381949,71,384,384,765,1330,2,0,1066,384,384,384,382,382,6,1,71000,71,71,71,3,765,3,765,71000,71,71000,71,1603354,71,8631260,0
12070,382384,71000,71000,0,0,0,0,0,1603354,71,382313,71,384,384,765,1695,2,0,1066,384,384,384,382,382,14,1,71000,71,71,71,3,765,3,765,71000,71,71000,71,1603354,71,8639655,0
12080,382625,71000,71000,0,0,0,0,0,1603354,71,382554,71,384,384,766,936,1,1000,929,384,384,384,383,383,24,1,71000,71,71,71,3,766,3,766,71000,71,71000,71,1603354,71,8645198,0
12090,382979,71000,71000,0,0,0,0,0,1603354,71,382908,71,385,385,767,1290,2,0,1054,385,385,385,383,383,6,1,71000,71,71,71,3,767,3,767,71000,71,71000,71,1603354,71,8653340,0
12100,383376,71000,71000,0,0,0,0,0,1603354,71,383305,71,385,385,767,1687,2,0,1054,385,385,385,383,383,16,1,71000,71,71,71,3,767,3,767,71000,71,71000,71,1603354,71,8662471,0
12110,383583,71000,71000,0,0,0,0,0,1603354,71,383512,71,385,385,768,895,1,1000,756,385,385,385,384,384,24,1,71000,71,71,71,3,768,3,768,71000,71,71000,71,1603354,71,8667255,0
12120,383977,71000,71000,0,0,0,0,0,1603354,71,383906,71,386,386,769,1289,2,0,1050,386,386,386,384,384,6,1,71000,71,71,71,3,769,3,769,71000,71,71000,71,1603354,71,8676317,0
12130,384331,71000,71000,0,0,0,0,0,1603354,71,384260,71,386,386,769,1643,2,0,1050,386,386,386,384,384,14,1,71000,71,71,71,3,769,3,769,71000,71,71000,71,1603354,71,8684459,0
12140,384544,71000,71000,0,0,0,0,0,1603354,71,384473,71,386,386,770,857,1,1000,649,386,386,386,385,385,24,1,71000,71,71,71,3,770,3,770,71000,71,71000,71,1603354,71,8689381,0
12150,384943,71000,71000,0,0,0,0,0,1603354,71,384872,71,387,387,771,1256,2,0,1034,387,387,387,385,385,4,1,71000,71,71,71,3,771,3,771,71000,71,71000,71,1603354,71,8698558,0
12160,385209,71000,71000,0,0,0,0,0,1603354,71,385138,71,387,387,772,523,1,1000,510,387,387,387,386,386,14,1,71000,71,71,71,3,772,3,772,71000,71,71000,71,1603354,71,8704699,0
12170,385556,71000,71000,0,0,0,0,0,1603354,71,385485,71,387,387,772,870,1,1000,510,387,387,387,386,386,24,1,71000,71,71,71,3,772,3,772,71000,71,71000,71,1603354,71,8712703,0
12180,385948,71000,71000,0,0,0,0,0,1603354,71,385877,71,388,388,773,1262,2,0,1049,388,388,388,386,386,4,1,71000,71,71,71,3,773,3,773,71000,71,71000,71,1603354,71,8721696,0
12190,386346,71000,71000,0,0,0,0,0,1603354,71,386275,71,388,388,773,1660,2,0,1049,388,388,388,386,386,14,1,71000,71,71,71,3,773,3,773,71000,71,71000,71,1603354,71,8730873,0
12200,386580,71000,71000,0,0,0,0,0,1603354,71,386509,71,388,388,774,895,1,1000,893,388,388,388,387,387,24,1,71000,71,71,71,3,774,3,774,71000,71,71000,71,1603354,71,8736255,0
12210,386903,71000,71000,0,0,0,0,0,1603354,71,386832,71,389,389,775,1218,2,0,1030,389,389,389,387,387,4,1,71000,71,71,71,3,775,3,775,71000,71,71000,71,1603354,71,8743684,0
12220,387297,71000,71000,0,0,0,0,0,1603354,71,387226,71,389,389,775,1612,2,0,1030,389,389,389,387,387,14,1,71000,71,71,71,3,775,3,775,71000,71,71000,71,1603354,71,8752746,0
12230,387502,71000,71000,0,0,0,0,0,1603354,71,387431,71,389,389,776,818,1,1000,721,389,389,389,388,388,24,1,71000,71,71,71,3,776,3,776,71000,71,71000,71,1603354,71,8757484,0
12240,387895,71000,71000,0,0,0,0,0,1603354,71,387824,71,390,390,777,1211,2,0,1005,390,390,390,388,388,4,1,71000,71,71,71,3,777,3,777,71000,71,71000,71,1603354,71,8766523,0
12250,388281,71000,71000,0,0,0,0,0,1603354,71,388210,71,390,390,778,598,1,1000,592,390,390,390,389,389,15,1,71000,71,71,71,3,778,3,778,71000,71,71000,71,1603354,71,8775424,0
12261,388506,72000,72000,0,0,0,0,0,1626354,72,388434,72,390,390,778,823,1,1000,592,390,390,390,389,389,24,1,72000,72,72,72,3,778,3,778,72000,72,72000,72,1626354,72,8780599,999.9447405703887
12270,388871,72000,72000,0,0,0,0,0,1626354,72,388799,72,391,391,779,1187,2,0,1017,391,391,391,389,389,4,1,72000,72,72,72,3,779,3,779,72000,72,72000,72,1626354,72,8788971,999.9447405703887
12280,389266,72000,72000,0,0,0,0,0,1626354,72,389194,72,391,391,779,1582,2,0,1017,391,391,391,389,389,14,1,72000,72,72,72,3,779,3,779,72000,72,72000,72,1626354,72,8798102,999.9447405703887
12290,389657,72000,72000,0,0,0,0,0,1626354,72,389585,72,391,391,780,974,1,1000,966,391,391,391,390,390,24,1,72000,72,72,72,3,780,3,780,72000,72,72000,72,1626354,72,8807072,999.9447405703887
12300,389871,72000,72000,0,0,0,0,0,1626354,72,389799,72,392,392,781,1188,2,0,1077,392,392,392,390,390,2,1,72000,72,72,72,3,781,3,781,72000,72,72000,72,1626354,72,8811994,999.9447405703887
12310,389981,72000,72000,0,0,0,0,0,1626354,72,389909,72,392,392,782,299,1,1000,298,392,392,392,391,391,11,1,72000,72,72,72,3,782,3,782,72000,72,72000,72,1626354,72,8814547,999.9447405703887
12320,390308,72000,72000,0,0,0,0,0,1626354,72,390236,72,392,392,782,626,1,1000,298,392,392,392,391,391,20,1,72000,72,72,72,3,782,3,782,72000,72,72000,72,1626354,72,8822114,0
12330,390704,72000,72000,0,0,0,0,0,1626354,72,390632,72,392,392,782,1022,2,1000,298,392,393,392,391,391,30,1,72000,72,72,72,3,782,3,782,72000,72,72000,72,1626354,72,8831176,0
12340,391100,72000,72000,0,0,0,0,0,1626354,72,391028,72,393,393,783,1418,2,0,1023,393,393,393,391,391,10,1,72000,72,72,72,3,783,3,783,72000,72,72000,72,1626354,72,8840284,0
12350,391294,72000,72000,0,0,0,0,0,1626354,72,391222,72,393,393,784,613,1,1000,537,393,393,393,392,392,20,1,72000,72,72,72,3,784,3,784,72000,72,72000,72,1626354,72,8844769,0
12360,391685,72000,72000,0,0,0,0,0,1626354,72,391613,72,393,393,784,1004,2,1000,537,393,394,393,392,392,30,1,72000,72,72,72,3,784,3,784,72000,72,72000,72,1626354,72,8853762,0
12370,392083,72000,72000,0,0,0,0,0,1626354,72,392011,72,394,394,785,1402,2,0,1064,394,394,394,392,392,8,1,72000,72,72,72,3,785,3,785,72000,72,72000,72,1626354,72,8862916,0
12380,392470,72000,72000,0,0,0,0,0,1626354,72,392398,72,394,394,785,1789,2,0,1064,394,394,394,392,392,18,1,72000,72,72,72,3,785,3,785,72000,72,72000,72,1626354,72,8871840,0
12390,392650,72000,72000,0,0,0,0,0,1626354,72,392578,72,394,394,786,970,1,1000,874,394,394,394,393,393,26,1,72000,72,72,72,3,786,3,786,72000,72,72000,72,1626354,72,8875980,0
12400,393047,72000,72000,0,0,0,0,0,1626354,72,392975,72,395,395,787,1367,2,0,1070,395,395,395,393,393,6,1,72000,72,72,72,3,787,3,787,72000,72,72000,72,1626354,72,8885111,0
12410,393418,72000,72000,0,0,0,0,0,1626354,72,393346,72,395,395,788,739,1,1000,731,395,395,395,394,394,16,1,72000,72,72,72,3,788,3,788,72000,72,72000,72,1626354,72,8893667,0
12420,393654,72000,72000,0,0,0,0,0,1626354,72,393582,72,395,395,788,975,1,1000,731,395,395,395,394,394,26,1,72000,72,72,72,3,788,3,788,72000,72,72000,72,1626354,72,8899095,0
12430,394051,72000,72000,0,0,0,0,0,1626354,72,393979,72,396,396,789,1372,2,0,1058,396,396,396,394,394,6,1,72000,72,72,72,3,789,3,789,72000,72,72000,72,1626354,72,8908226,0
12440,394285,72000,72000,0,0,0,0,0,1626354,72,394213,72,396,396,790,607,1,1000,603,396,396,396,395,395,18,1,72000,72,72,72,3,790,3,790,72000,72,72000,72,1626354,72,8913631,0
12450,394614,72000,72000,0,0,0,0,0,1626354,72,394542,72,396,396,790,936,1,1000,603,396,396,396,395,395,26,1,72000,72,72,72,3,790,3,790,72000,72,72000,72,1626354,72,8921221,0
12460,395006,72000,72000,0,0,0,0,0,1626354,72,394934,72,397,397,791,1328,2,0,1063,397,397,397,395,395,6,1,72000,72,72,72,3,791,3,791,72000,72,72000,72,1626354,72,8930214,0
12470,395404,72000,72000,0,0,0,0,0,1626354,72,395332,72,397,397,791,1726,2,0,1063,397,397,397,395,395,16,1,72000,72,72,72,3,791,3,791,72000,72,72000,72,1626354,72,8939368,0
12480,395603,72000,72000,0,0,0,0,0,1626354,72,395531,72,397,397,792,926,1,1000,857,397,397,397,396,396,26,1,72000,72,72,72,3,792,3,792,72000,72,72000,72,1626354,72,8943968,0
12490,396008,72000,72000,0,0,0,0,0,1626354,72,395936,72,398,398,793,1331,2,0,1040,398,398,398,396,396,6,1,72000,72,72,72,3,793,3,793,72000,72,72000,72,1626354,72,8953283,0
12500,396411,72000,72000,0,0,0,0,0,1626354,72,396339,72,398,398,793,1734,2,0,1040,398,398,398,396,396,16,1,72000,72,72,72,3,793,3,793,72000,72,72000,72,1626354,72,8962552,0
12510,396581,73000,73000,0,0,0,0,0,1649354,73,396508,73,398,398,794,904,1,1000,828,398,398,398,397,397,26,1,73000,73,73,73,3,794,3,794,73000,73,73000,73,1649354,73,8966462,999.9447405703887
12520,396981,73000,73000,0,0,0,0,0,1649354,73,396908,73,399,399,795,1304,2,0,1033,399,399,399,397,397,6,1,73000,73,73,73,3,795,3,795,73000,73,73000,73,1649354,73,8975662,999.9447405703887
12530,397376,73000,73000,0,0,0,0,0,1649354,73,397303,73,399,399,796,700,1,1000,698,399,399,399,398,398,16,1,73000,73,73,73,3,796,3,796,73000,73,73000,73,1649354,73,8984770,999.9447405703887
12540,397589,74000,74000,0,0,0,0,0,1672354,74,397515,74,399,399,796,912,1,1000,698,399,399,399,398,398,26,1,74000,74,74,74,3,796,3,796,74000,74,74000,74,1672354,74,8989669,999.9447405703887
12550,397987,74000,74000,0,0,0,0,0,1672354,74,397913,74,400,400,797,1310,2,0,1045,400,400,400,398,398,6,1,74000,74,74,74,3,797,3,797,74000,74,74000,74,1672354,74,8998800,999.9447405703887
12560,398229,74000,74000,0,0,0,0,0,1672354,74,398155,74,400,400,798,553,1,1000,545,400,400,400,399,399,16,1,74000,74,74,74,3,798,3,798,74000,74,74000,74,1672354,74,9004389,999.9447405703887
12570,398551,74000,74000,0,0,0,0,0,1672354,74,398477,74,400,400,798,875,1,1000,545,400,400,400,399,399,26,1,74000,74,74,74,3,798,3,798,74000,74,74000,74,1672354,74,9011795,999.9447405703887
12580,398958,74000,74000,0,0,0,0,0,1672354,74,398884,74,401,401,799,1282,2,0,1032,401,401,401,399,399,6,1,74000,74,74,74,3,799,3,799,74000,74,74000,74,1672354,74,9021156,999.9447405703887
12590,399352,74000,74000,0,0,0,0,0,1672354,74,399278,74,401,401,799,1676,2,0,1032,401,401,401,399,399,16,1,74000,74,74,74,3,799,3,799,74000,74,74000,74,1672354,74,9030218,0
12600,399557,74000,74000,0,0,0,0,0,1672354,74,399483,74,401,401,800,882,1,1000,872,401,401,401,400,400,26,1,74000,74,74,74,3,800,3,800,74000,74,74000,74,1672354,74,9034956,0
12610,399835,74000,74000,0,0,0,0,0,1672354,74,399761,74,402,402,801,1160,2,0,1046,402,402,402,400,400,2,1,74000,74,74,74,3,801,3,801,74000,74,74000,74,1672354,74,9041350,0
12620,400138,74000,74000,0,0,0,0,0,1672354,74,400064,74,402,402,802,464,1,1000,456,402,402,402,401,401,12,1,74000,74,74,74,3,802,3,802,74000,74,74000,74,1672354,74,9048342,0
12630,400401,75000,75000,0,0,0,0,0,1695354,75,400326,75,402,402,802,726,1,1000,456,402,402,402,401,401,22,1,75000,75,75,75,3,802,3,802,75000,75,75000,75,1695354,75,9054368,999.9447405703887
12640,400788,75000,75000,0,0,0,0,0,1695354,75,400713,75,403,403,803,1113,2,0,1019,403,403,403,401,401,2,1,75000,75,75,75,3,803,3,803,75000,75,75000,75,1695354,75,9063269,999.9447405703887
12650,401189,75000,75000,0,0,0,0,0,1695354,75,401114,75,403,403,803,1514,2,0,1019,403,403,403,401,401,12,1,75000,75,75,75,3,803,3,803,75000,75,75000,75,1695354,75,9072492,999.9447405703887
12660,401590,75000,75000,0,0,0,0,0,1695354,75,401515,75,403,403,803,1915,2,0,1019,403,403,403,401,401,22,1,75000,75,75,75,3,803,3,803,75000,75,75000,75,1695354,75,9081715,999.9447405703887
12670,401789,75000,75000,0,0,0,0,0,1695354,75,401714,75,404,404,805,1115,2,0,1019,404,404,404,402,402,2,1,75000,75,75,75,3,805,3,805,75000,75,75000,75,1695354,75,9086315,999.9447405703887
12680,402142,75000,75000,0,0,0,0,0,1695354,75,402067,75,404,404,806,469,1,1000,458,404,404,404,403,403,12,1,75000,75,75,75,3,806,3,806,75000,75,75000,75,1695354,75,9094457,999.9447405703887
12690,402391,76000,76000,0,0,0,0,0,1718354,76,402315,76,404,404,806,717,1,1000,458,404,404,404,403,403,22,1,76000,76,76,76,3,806,3,806,76000,76,76000,76,1718354,76,9100161,999.9447405703887
12700,402743,76000,76000,0,0,0,0,0,1718354,76,402667,76,405,405,807,1069,2,0,1002,405,405,405,403,403,0,1,76000,76,76,76,3,807,3,807,76000,76,76000,76,1718354,76,9108280,999.9447405703887
12710,403142,76000,76000,0,0,0,0,0,1718354,76,403066,76,405,405,807,1468,2,0,1002,405,405,405,403,403,10,1,76000,76,76,76,3,807,3,807,76000,76,76000,76,1718354,76,9117434,999.9447405703887
12720,403346,76000,76000,0,0,0,0,0,1718354,76,403270,76,405,405,808,673,1,1000,668,405,405,405,404,404,22,1,76000,76,76,76,3,808,3,808,76000,76,76000,76,1718354,76,9122149,999.9447405703887
12730,403742,76000,76000,0,0,0,0,0,1718354,76,403666,76,406,406,809,1069,2,0,1062,406,406,406,404,404,0,1,76000,76,76,76,3,809,3,809,76000,76,76000,76,1718354,76,9131257,999.9447405703887
12740,404136,76000,76000,0,0,0,0,0,1718354,76,404060,76,406,406,809,1463,2,0,1062,406,406,406,404,404,8,1,76000,76,76,76,3,809,3,809,76000,76,76000,76,1718354,76,9140319,999.9447405703887
12750,404341,77000,77000,0,0,0,0,0,1741354,77,404264,77,406,406,810,668,1,1000,517,406,406,406,405,405,18,1,77000,77,77,77,3,810,3,810,77000,77,77000,77,1741354,77,9145034,999.9447405703887
12760,404744,77000,77000,0,0,0,0,0,1741354,77,404667,77,407,407,811,1071,2,0,1067,407,407,407,405,405,0,1,77000,77,77,77,3,811,3,811,77000,77,77000,77,1741354,77,9154303,999.9447405703887
12770,405102,77000,77000,0,0,0,0,0,1741354,77,405025,77,407,407,811,1429,2,0,1067,407,407,407,405,405,8,1,77000,77,77,77,3,811,3,811,77000,77,77000,77,1741354,77,9162537,999.9447405703887
12780,405498,77000,77000,0,0,0,0,0,1741354,77,405421,77,407,407,811,1825,2,0,1067,407,407,407,405,405,18,1,77000,77,77,77,3,811,3,811,77000,77,77000,77,1741354,77,9171645,999.9447405703887
12790,405712,78000,78000,0,0,0,0,0,1764354,78,405634,78,407,407,812,1039,2,1000,889,407,408,407,406,406,28,1,78000,78,78,78,3,812,3,812,78000,78,78000,78,1764354,78,9176567,999.9447405703887
12800,406109,78000,78000,0,0,0,0,0,1764354,78,406031,78,408,408,813,1436,2,0,1054,408,408,408,406,406,8,1,78000,78,78,78,3,813,3,813,78000,78,78000,78,1764354,78,9185698,999.9447405703887
12810,406424,78000,78000,0,0,0,0,0,1764354,78,406346,78,408,408,814,752,1,1000,748,408,408,408,407,407,18,1,78000,78,78,78,3,814,3,814,78000,78,78000,78,1764354,78,9192966,999.9447405703887
12820,406716,78000,78000,0,0,0,0,0,1764354,78,406638,78,408,408,814,1044,2,1000,748,408,409,408,407,407,28,1,78000,78,78,78,3,814,3,814,78000,78,78000,78,1764354,78,9199682,999.9447405703887
12830,407079,78000,78000,0,0,0,0,0,1764354,78,407001,78,409,409,815,1407,2,0,1062,409,409,409,407,407,8,1,78000,78,78,78,3,815,3,815,78000,78,78000,78,1764354,78,9208031,0
12840,407282,78000,78000,0,0,0,0,0,1764354,78,407204,78,409,409,816,611,1,1000,600,409,409,409,408,408,18,1,78000,78,78,78,3,816,3,816,78000,78,78000,78,1764354,78,9212723,0
12850,407680,78000,78000,0,0,0,0,0,1764354,78,407602,78,409,409,816,1009,2,1000,600,409,410,409,408,408,28,1,78000,78,78,78,3,816,3,816,78000,78,78000,78,1764354,78,9221877,0
12860,408074,78000,78000,0,0,0,0,0,1764354,78,407996,78,410,410,817,1403,2,0,1050,410,410,410,408,408,8,1,78000,78,78,78,3,817,3,817,78000,78,78000,78,1764354,78,9230939,0
12870,408473,78000,78000,0,0,0,0,0,1764354,78,408395,78,410,410,817,1802,2,0,1050,410,410,410,408,408,18,1,78000,78,78,78,3,817,3,817,78000,78,78000,78,1764354,78,9240116,0
12880,408677,78000,78000,0,0,0,0,0,1764354,78,408599,78,410,410,818,1007,2,1000,893,410,411,410,409,409,28,1,78000,78,78,78,3,818,3,818,78000,78,78000,78,1764354,78,9244854,0
12890,409027,78000,78000,0,0,0,0,0,1764354,78,408949,78,411,411,819,1357,2,0,1049,411,411,411,409,409,8,1,78000,78,78,78,3,819,3,819,78000,78,78000,78,1764354,78,9252881,0
12900,409288,78000,78000,0,0,0,0,0,1764354,78,409210,78,411,411,820,619,1,1000,610,411,411,411,410,410,18,1,78000,78,78,78,3,820,3,820,78000,78,78000,78,1764354,78,9258907,0
12910,409549,78000,78000,0,0,0,0,0,1764354,78,409471,78,411,411,820,880,1,1000,610,411,411,411,410,410,27,1,78000,78,78,78,3,820,3,820,78000,78,78000,78,1764354,78,9264933,0
12920,409949,78000,78000,0,0,0,0,0,1764354,78,409871,78,412,412,821,1280,2,0,1015,412,412,412,410,410,6,1,78000,78,78,78,3,821,3,821,78000,78,78000,78,1764354,78,9274110,0
12930,410160,78000,78000,0,0,0,0,0,1764354,78,410082,78,412,412,822,492,1,1000,469,412,412,412,411,411,16,1,78000,78,78,78,3,822,3,822,78000,78,78000,78,1764354,78,9278986,0
12940,410550,78000,78000,0,0,0,0,0,1764354,78,410472,78,412,412,822,882,1,1000,469,412,412,412,411,411,26,1,78000,78,78,78,3,822,3,822,78000,78,78000,78,1764354,78,9287956,0
12950,410908,78000,78000,0,0,0,0,0,1764354,78,410830,78,413,413,823,1240,2,0,1013,413,413,413,411,411,4,1,78000,78,78,78,3,823,3,823,78000,78,78000,78,1764354,78,9296190,0
12960,411300,78000,78000,0,0,0,0,0,1764354,78,411222,78,413,413,823,1632,2,0,1013,413,413,413,411,411,14,1,78000,78,78,78,3,823,3,823,78000,78,78000,78,1764354,78,9305206,0
12970,411520,78000,78000,0,0,0,0,0,1764354,78,411442,78,413,413,824,853,1,1000,851,413,413,413,412,412,24,1,78000,78,78,78,3,824,3,824,78000,78,78000,78,1764354,78,9310289,0
12980,411895,78000,78000,0,0,0,0,0,1764354,78,411817,78,414,414,825,1228,2,0,1074,414,414,414,412,412,4,1,78000,78,78,78,3,825,3,825,78000,78,78000,78,1764354,78,9318914,0
12990,412300,78000,78000,0,0,0,0,0,1764354,78,412222,78,414,414,825,1633,2,0,1074,414,414,414,412,412,14,1,78000,78,78,78,3,825,3,825,78000,78,78000,78,1764354,78,9328229,0
13000,412513,79000,79000,0,0,0,0,0,1787354,79,412434,79,414,414,826,846,1,1000,705,414,414,414,413,413,24,1,79000,79,79,79,3,826,3,826,79000,79,79000,79,1787354,79,9333128,999.9447405703887
13010,412909,79000,79000,0,0,0,0,0,1787354,79,412830,79,415,415,827,1242,2,0,1065,415,415,415,413,413,4,1,79000,79,79,79,3,827,3,827,79000,79,79000,79,1787354,79,9342236,999.9447405703887
13020,413229,79000,79000,0,0,0,0,0,1787354,79,413150,79,415,415,828,563,1,1000,559,415,415,415,414,414,12,1,79000,79,79,79,3,828,3,828,79000,79,79000,79,1787354,79,9349619,999.9447405703887
