elapsed_secs,topgun_or_prune_passes_total,topgun_or_prune_considered_total,topgun_or_prune_dropped_total,topgun_or_prune_matched_nothing_total,topgun_or_prune_absent_total,topgun_or_prune_restored_read_error_total,topgun_or_prune_restored_evicted_total,topgun_or_prune_restored_write_error_total,topgun_or_prune_bytes_freed_total,topgun_or_prune_epochs_drained_total,topgun_or_prune_empty_drains_total,topgun_or_prune_nonempty_drains_total,topgun_or_prune_lwm_advances_total,topgun_or_prune_lwm_epochs_advanced_total,topgun_or_prune_split_recomputes_total,topgun_or_prune_indexed_refs,topgun_or_prune_indexed_epochs,topgun_or_prune_eligible_refs,topgun_or_prune_ineligible_refs,topgun_or_prune_split_computed_epoch,topgun_or_prune_current_epoch,topgun_or_prune_low_water_mark,topgun_or_prune_durable_epoch_watermark,topgun_or_prune_last_drained_epoch,topgun_or_prune_lwm_stall_seconds,topgun_or_prune_tracked_claims,topgun_or_prune_drain_refs_sum,topgun_or_prune_drain_refs_count,topgun_or_prune_drain_epochs_sum,topgun_or_prune_drain_epochs_count,topgun_or_prune_claim_span_epochs_sum,topgun_or_prune_claim_span_epochs_count,topgun_or_prune_claim_lag_epochs_sum,topgun_or_prune_claim_lag_epochs_count,topgun_or_prune_epoch_considered_sum,topgun_or_prune_epoch_considered_count,topgun_or_prune_epoch_dropped_sum,topgun_or_prune_epoch_dropped_count,topgun_or_prune_epoch_bytes_freed_sum,topgun_or_prune_epoch_bytes_freed_count,topgun_ormap_tombstone_bytes_total,topgun_or_prune_drain_refs_p50
10990,350177,51000,51000,0,0,0,0,0,1110595,51,350126,51,352,352,701,1475,2,0,1056,352,352,352,350,350,10,1,51000,51,51,51,11,701,11,701,51000,51,51000,51,1110595,51,7898520,0
11000,350568,51000,51000,0,0,0,0,0,1110595,51,350517,51,352,352,701,1866,2,0,1056,352,352,352,350,350,20,1,51000,51,51,51,11,701,11,701,51000,51,51000,51,1110595,51,7907536,0
11010,350775,51000,51000,0,0,0,0,0,1110595,51,350724,51,353,353,703,1074,2,0,1045,353,353,353,351,351,0,1,51000,51,51,51,11,703,11,703,51000,51,51000,51,1110595,51,7912297,0
11020,351171,51000,51000,0,0,0,0,0,1110595,51,351120,51,353,353,703,1470,2,0,1045,353,353,353,351,351,10,1,51000,51,51,51,11,703,11,703,51000,51,51000,51,1110595,51,7921405,0
11030,351533,51000,51000,0,0,0,0,0,1110595,51,351482,51,353,353,704,833,1,1000,829,353,353,353,352,352,20,1,51000,51,51,51,11,704,11,704,51000,51,51000,51,1110595,51,7929754,0
11040,351776,51000,51000,0,0,0,0,0,1110595,51,351725,51,354,354,705,1076,2,0,1029,354,354,354,352,352,0,1,51000,51,51,51,11,705,11,705,51000,51,51000,51,1110595,51,7935343,0
11050,352173,51000,51000,0,0,0,0,0,1110595,51,352122,51,354,354,705,1473,2,0,1029,354,354,354,352,352,10,1,51000,51,51,51,11,705,11,705,51000,51,51000,51,1110595,51,7944497,0
11060,352450,51000,51000,0,0,0,0,0,1110595,51,352399,51,354,354,706,751,1,1000,735,354,354,354,353,353,18,1,51000,51,51,51,11,706,11,706,51000,51,51000,51,1110595,51,7950868,0
11070,352740,51000,51000,0,0,0,0,0,1110595,51,352689,51,355,355,707,1041,2,0,1041,355,355,355,353,353,0,1,51000,51,51,51,11,707,11,707,51000,51,51000,51,1110595,51,7957538,0
11080,353138,51000,51000,0,0,0,0,0,1110595,51,353087,51,355,355,707,1439,2,0,1041,355,355,355,353,353,10,1,51000,51,51,51,11,707,11,707,51000,51,51000,51,1110595,51,7966715,0
11090,353373,51000,51000,0,0,0,0,0,1110595,51,353322,51,355,355,708,675,1,1000,663,355,355,355,354,354,20,1,51000,51,51,51,11,708,11,708,51000,51,51000,51,1110595,51,7972120,0
11100,353745,51000,51000,0,0,0,0,0,1110595,51,353694,51,356,356,709,1047,2,0,1033,356,356,356,354,354,0,1,51000,51,51,51,11,709,11,709,51000,51,51000,51,1110595,51,7980676,0
11110,354028,51000,51000,0,0,0,0,0,1110595,51,353977,51,356,356,709,1330,2,0,1033,356,356,356,354,354,10,1,51000,51,51,51,11,709,11,709,51000,51,51000,51,1110595,51,7987185,0
11120,354232,51000,51000,0,0,0,0,0,1110595,51,354181,51,356,356,710,535,1,1000,356,356,356,356,355,355,20,1,51000,51,51,51,11,710,11,710,51000,51,51000,51,1110595,51,7991900,0
11130,354584,51000,51000,0,0,0,0,0,1110595,51,354533,51,356,356,710,887,1,1000,356,356,356,356,355,355,28,1,51000,51,51,51,11,710,11,710,51000,51,51000,51,1110595,51,7999996,0
11140,354982,51000,51000,0,0,0,0,0,1110595,51,354931,51,357,357,711,1285,2,0,1072,357,357,357,355,355,4,1,51000,51,51,51,11,711,11,711,51000,51,51000,51,1110595,51,8009150,0
11150,355378,51000,51000,0,0,0,0,0,1110595,51,355327,51,357,357,711,1681,2,0,1072,357,357,357,355,355,14,1,51000,51,51,51,11,711,11,711,51000,51,51000,51,1110595,51,8018258,0
11160,355587,51000,51000,0,0,0,0,0,1110595,51,355536,51,357,357,712,891,1,1000,772,357,357,357,356,356,24,1,51000,51,51,51,11,712,11,712,51000,51,51000,51,1110595,51,8023111,0
11170,355982,51000,51000,0,0,0,0,0,1110595,51,355931,51,358,358,713,1286,2,0,1057,358,358,358,356,356,4,1,51000,51,51,51,11,713,11,713,51000,51,51000,51,1110595,51,8032173,0
11180,356365,51000,51000,0,0,0,0,0,1110595,51,356314,51,358,358,714,670,1,1000,664,358,358,358,357,357,15,1,51000,51,51,51,11,714,11,714,51000,51,51000,51,1110595,51,8041005,0
11190,356587,51000,51000,0,0,0,0,0,1110595,51,356536,51,358,358,714,892,1,1000,664,358,358,358,357,357,26,1,51000,51,51,51,11,714,11,714,51000,51,51000,51,1110595,51,8046111,0
11200,356983,51000,51000,0,0,0,0,0,1110595,51,356932,51,359,359,715,1288,2,0,1066,359,359,359,357,357,4,1,51000,51,51,51,11,715,11,715,51000,51,51000,51,1110595,51,8055219,0
11210,357265,51000,51000,0,0,0,0,0,1110595,51,357214,51,359,359,716,571,1,1000,568,359,359,359,358,358,14,1,51000,51,51,51,11,716,11,716,51000,51,51000,51,1110595,51,8061728,0
11220,357534,51000,51000,0,0,0,0,0,1110595,51,357483,51,359,359,716,840,1,1000,568,359,359,359,358,358,24,1,51000,51,51,51,11,716,11,716,51000,51,51000,51,1110595,51,8067938,0
11230,357929,51000,51000,0,0,0,0,0,1110595,51,357878,51,360,360,717,1235,2,0,1039,360,360,360,358,358,4,1,51000,51,51,51,11,717,11,717,51000,51,51000,51,1110595,51,8077000,0
11240,358328,51000,51000,0,0,0,0,0,1110595,51,358277,51,360,360,717,1634,2,0,1039,360,360,360,358,358,14,1,51000,51,51,51,11,717,11,717,51000,51,51000,51,1110595,51,8086177,0
11250,358643,51000,51000,0,0,0,0,0,1110595,51,358592,51,360,360,718,950,1,1000,947,360,360,360,359,359,24,1,51000,51,51,51,11,718,11,718,51000,51,51000,51,1110595,51,8093445,0
11260,358919,51000,51000,0,0,0,0,0,1110595,51,358868,51,361,361,719,1226,2,0,1012,361,361,361,359,359,4,1,51000,51,51,51,11,719,11,719,51000,51,51000,51,1110595,51,8099793,0
11270,359162,51000,51000,0,0,0,0,0,1110595,51,359111,51,361,361,720,470,1,1000,463,361,361,361,360,360,14,1,51000,51,51,51,11,720,11,720,51000,51,51000,51,1110595,51,8105405,0
11280,359474,51000,51000,0,0,0,0,0,1110595,51,359423,51,361,361,720,782,1,1000,463,361,361,361,360,360,24,1,51000,51,51,51,11,720,11,720,51000,51,51000,51,1110595,51,8112581,0
11290,359867,51000,51000,0,0,0,0,0,1110595,51,359816,51,362,362,721,1175,2,0,1080,362,362,362,360,360,2,1,51000,51,51,51,11,721,11,721,51000,51,51000,51,1110595,51,8121620,0
11300,360262,51000,51000,0,0,0,0,0,1110595,51,360211,51,362,362,721,1570,2,0,1080,362,362,362,360,360,12,1,51000,51,51,51,11,721,11,721,51000,51,51000,51,1110595,51,8130705,0
11310,360467,51000,51000,0,0,0,0,0,1110595,51,360416,51,362,362,722,776,1,1000,739,362,362,362,361,361,22,1,51000,51,51,51,11,722,11,722,51000,51,51000,51,1110595,51,8135443,0
11320,360861,51000,51000,0,0,0,0,0,1110595,51,360810,51,363,363,723,1170,2,0,1051,363,363,363,361,361,2,1,51000,51,51,51,11,723,11,723,51000,51,51000,51,1110595,51,8144505,0
11330,361213,51000,51000,0,0,0,0,0,1110595,51,361162,51,363,363,723,1522,2,0,1051,363,363,363,361,361,12,1,51000,51,51,51,11,723,11,723,51000,51,51000,51,1110595,51,8152601,0
11340,361415,51000,51000,0,0,0,0,0,1110595,51,361364,51,363,363,724,725,1,1000,620,363,363,363,362,362,20,1,51000,51,51,51,11,724,11,724,51000,51,51000,51,1110595,51,8157270,0
11350,361815,51000,51000,0,0,0,0,0,1110595,51,361764,51,364,364,725,1125,2,0,1046,364,364,364,362,362,2,1,51000,51,51,51,11,725,11,725,51000,51,51000,51,1110595,51,8166470,0
11360,362215,51000,51000,0,0,0,0,0,1110595,51,362164,51,364,364,725,1525,2,0,1046,364,364,364,362,362,12,1,51000,51,51,51,11,725,11,725,51000,51,51000,51,1110595,51,8175670,0
11370,362417,51000,51000,0,0,0,0,0,1110595,51,362366,51,364,364,726,728,1,1000,596,364,364,364,363,363,22,1,51000,51,51,51,11,726,11,726,51000,51,51000,51,1110595,51,8180362,0
11380,362805,51000,51000,0,0,0,0,0,1110595,51,362754,51,365,365,727,1116,2,0,1020,365,365,365,363,363,2,1,51000,51,51,51,11,727,11,727,51000,51,51000,51,1110595,51,8189263,0
11390,363159,51000,51000,0,0,0,0,0,1110595,51,363108,51,365,365,727,1470,2,0,1020,365,365,365,363,363,10,1,51000,51,51,51,11,727,11,727,51000,51,51000,51,1110595,51,8197405,0
11400,363551,51000,51000,0,0,0,0,0,1110595,51,363500,51,365,365,727,1862,2,0,1020,365,365,365,363,363,20,1,51000,51,51,51,11,727,11,727,51000,51,51000,51,1110595,51,8206421,0
11410,363641,51000,51000,0,0,0,0,0,1110595,51,363590,51,365,365,728,953,1,1000,903,365,365,365,364,364,30,1,51000,51,51,51,11,728,11,728,51000,51,51000,51,1110595,51,8208514,0
11420,364028,51000,51000,0,0,0,0,0,1110595,51,363977,51,366,366,729,1340,2,0,1039,366,366,366,364,364,6,1,51000,51,51,51,11,729,11,729,51000,51,51000,51,1110595,51,8217415,0
11430,364277,51000,51000,0,0,0,0,0,1110595,51,364226,51,366,366,730,590,1,1000,581,366,366,366,365,365,18,1,51000,51,51,51,11,730,11,730,51000,51,51000,51,1110595,51,8223165,0
11440,364620,51000,51000,0,0,0,0,0,1110595,51,364569,51,366,366,730,933,1,1000,581,366,366,366,365,365,28,1,51000,51,51,51,11,730,11,730,51000,51,51000,51,1110595,51,8231077,0
11450,364977,51000,51000,0,0,0,0,0,1110595,51,364926,51,367,367,731,1290,2,0,1002,367,367,367,365,365,6,1,51000,51,51,51,11,731,11,731,51000,51,51000,51,1110595,51,8239265,0
11460,365188,51000,51000,0,0,0,0,0,1110595,51,365137,51,367,367,732,502,1,1000,497,367,367,367,366,366,16,1,51000,51,51,51,11,732,11,732,51000,51,51000,51,1110595,51,8244141,0
11470,365577,51000,51000,0,0,0,0,0,1110595,51,365526,51,367,367,732,891,1,1000,497,367,367,367,366,366,26,1,51000,51,51,51,11,732,11,732,51000,51,51000,51,1110595,51,8253088,0
11480,365970,51000,51000,0,0,0,0,0,1110595,51,365919,51,368,368,733,1285,2,0,1069,368,368,368,366,366,4,1,51000,51,51,51,11,733,11,733,51000,51,51000,51,1110595,51,8262150,0
11490,366371,51000,51000,0,0,0,0,0,1110595,51,366320,51,368,368,733,1685,2,0,1069,368,368,368,366,366,14,1,51000,51,51,51,11,733,11,733,51000,51,51000,51,1110595,51,8271350,0
11501,366591,51000,51000,0,0,0,0,0,1110595,51,366540,51,368,368,734,906,1,1000,901,368,368,368,367,367,24,1,51000,51,51,51,11,734,11,734,51000,51,51000,51,1110595,51,8276433,0
11510,366929,51000,51000,0,0,0,0,0,1110595,51,366878,51,369,369,735,1244,2,0,1050,369,369,369,367,367,4,1,51000,51,51,51,11,735,11,735,51000,51,51000,51,1110595,51,8284207,0
11520,367329,51000,51000,0,0,0,0,0,1110595,51,367278,51,369,369,735,1644,2,0,1050,369,369,369,367,367,14,1,51000,51,51,51,11,735,11,735,51000,51,51000,51,1110595,51,8293407,0
11530,367536,51000,51000,0,0,0,0,0,1110595,51,367485,51,369,369,736,852,1,1000,764,369,369,369,368,368,24,1,51000,51,51,51,11,736,11,736,51000,51,51000,51,1110595,51,8298214,0
11540,367933,51000,51000,0,0,0,0,0,1110595,51,367882,51,370,370,737,1249,2,0,1033,370,370,370,368,368,4,1,51000,51,51,51,11,737,11,737,51000,51,51000,51,1110595,51,8307322,0
11550,368329,51000,51000,0,0,0,0,0,1110595,51,368278,51,370,370,737,1645,2,0,1033,370,370,370,368,368,14,1,51000,51,51,51,11,737,11,737,51000,51,51000,51,1110595,51,8316430,0
11560,368495,51000,51000,0,0,0,0,0,1110595,51,368444,51,370,370,738,812,1,1000,665,370,370,370,369,369,24,1,51000,51,51,51,11,738,11,738,51000,51,51000,51,1110595,51,8320271,0
11570,368885,51000,51000,0,0,0,0,0,1110595,51,368834,51,371,371,739,1202,2,0,1034,371,371,371,369,369,4,1,51000,51,51,51,11,739,11,739,51000,51,51000,51,1110595,51,8329241,0
11580,369241,51000,51000,0,0,0,0,0,1110595,51,369190,51,371,371,740,559,1,1000,549,371,371,371,370,370,14,1,51000,51,51,51,11,740,11,740,51000,51,51000,51,1110595,51,8337452,0
11590,369494,51000,51000,0,0,0,0,0,1110595,51,369443,51,371,371,740,812,1,1000,549,371,371,371,370,370,24,1,51000,51,51,51,11,740,11,740,51000,51,51000,51,1110595,51,8343271,0
11600,369891,51000,51000,0,0,0,0,0,1110595,51,369840,51,372,372,741,1209,2,0,1021,372,372,372,370,370,4,1,51000,51,51,51,11,741,11,741,51000,51,51000,51,1110595,51,8352448,0
11610,370113,51000,51000,0,0,0,0,0,1110595,51,370062,51,372,372,742,432,1,1000,427,372,372,372,371,371,14,1,51000,51,51,51,11,742,11,742,51000,51,51000,51,1110595,51,8357531,0
11620,370449,51000,51000,0,0,0,0,0,1110595,51,370398,51,372,372,742,768,1,1000,427,372,372,372,371,371,22,1,51000,51,51,51,11,742,11,742,51000,51,51000,51,1110595,51,8365282,0
11630,370843,51000,51000,0,0,0,0,0,1110595,51,370792,51,373,373,743,1162,2,0,1008,373,373,373,371,371,2,1,51000,51,51,51,11,743,11,743,51000,51,51000,51,1110595,51,8374321,0
11640,371234,51000,51000,0,0,0,0,0,1110595,51,371183,51,373,373,743,1553,2,0,1008,373,373,373,371,371,14,1,51000,51,51,51,11,743,11,743,51000,51,51000,51,1110595,51,8383314,0
11650,371520,51000,51000,0,0,0,0,0,1110595,51,371469,51,373,373,744,840,1,1000,838,373,373,373,372,372,24,1,51000,51,51,51,11,744,11,744,51000,51,51000,51,1110595,51,8389915,0
11660,371828,51000,51000,0,0,0,0,0,1110595,51,371777,51,374,374,745,1148,2,0,1056,374,374,374,372,372,2,1,51000,51,51,51,11,745,11,745,51000,51,51000,51,1110595,51,8396999,0
11670,372221,51000,51000,0,0,0,0,0,1110595,51,372170,51,374,374,745,1541,2,0,1056,374,374,374,372,372,12,1,51000,51,51,51,11,745,11,745,51000,51,51000,51,1110595,51,8406038,0
11680,372421,51000,51000,0,0,0,0,0,1110595,51,372370,51,374,374,746,742,1,1000,722,374,374,374,373,373,22,1,51000,51,51,51,11,746,11,746,51000,51,51000,51,1110595,51,8410661,0
11690,372776,51000,51000,0,0,0,0,0,1110595,51,372725,51,375,375,747,1097,2,0,1042,375,375,375,373,373,0,1,51000,51,51,51,11,747,11,747,51000,51,51000,51,1110595,51,8418826,0
11700,373175,51000,51000,0,0,0,0,0,1110595,51,373124,51,375,375,747,1496,2,0,1042,375,375,375,373,373,10,1,51000,51,51,51,11,747,11,747,51000,51,51000,51,1110595,51,8428003,0
11710,373263,51000,51000,0,0,0,0,0,1110595,51,373212,51,375,375,748,585,1,1000,533,375,375,375,374,374,21,1,51000,51,51,51,11,748,11,748,51000,51,51000,51,1110595,51,8430050,0
11720,373654,51000,51000,0,0,0,0,0,1110595,51,373603,51,375,375,748,976,1,1000,533,375,375,375,374,374,31,1,51000,51,51,51,11,748,11,748,51000,51,51000,51,1110595,51,8439043,0
11730,374046,51000,51000,0,0,0,0,0,1110595,51,373995,51,376,376,749,1368,2,0,1032,376,376,376,374,374,8,1,51000,51,51,51,11,749,11,749,51000,51,51000,51,1110595,51,8448059,0
11740,374439,51000,51000,0,0,0,0,0,1110595,51,374388,51,376,376,749,1761,2,0,1032,376,376,376,374,374,18,1,51000,51,51,51,11,749,11,749,51000,51,51000,51,1110595,51,8457121,0
11750,374608,51000,51000,0,0,0,0,0,1110595,51,374557,51,376,376,750,931,1,1000,820,376,376,376,375,375,26,1,51000,51,51,51,11,750,11,750,51000,51,51000,51,1110595,51,8461008,0
11760,375004,51000,51000,0,0,0,0,0,1110595,51,374953,51,377,377,751,1327,2,0,1110,377,377,377,375,375,4,1,51000,51,51,51,11,751,11,751,51000,51,51000,51,1110595,51,8470116,0
11770,375376,51000,51000,0,0,0,0,0,1110595,51,375325,51,377,377,752,700,1,1000,697,377,377,377,376,376,15,1,51000,51,51,51,11,752,11,752,51000,51,51000,51,1110595,51,8478695,0
11780,375604,51000,51000,0,0,0,0,0,1110595,51,375553,51,377,377,752,928,1,1000,697,377,377,377,376,376,24,1,51000,51,51,51,11,752,11,752,51000,51,51000,51,1110595,51,8483939,0
11790,376001,51000,51000,0,0,0,0,0,1110595,51,375950,51,378,378,753,1325,2,0,1012,378,378,378,376,376,8,1,51000,51,51,51,11,753,11,753,51000,51,51000,51,1110595,51,8493070,0
11800,376282,51000,51000,0,0,0,0,0,1110595,51,376231,51,378,378,754,607,1,1000,599,378,378,378,377,377,18,1,51000,51,51,51,11,754,11,754,51000,51,51000,51,1110595,51,8499556,0
11810,376552,51000,51000,0,0,0,0,0,1110595,51,376501,51,378,378,754,877,1,1000,599,378,378,378,377,377,26,1,51000,51,51,51,11,754,11,754,51000,51,51000,51,1110595,51,8505789,0
11820,376957,51000,51000,0,0,0,0,0,1110595,51,376906,51,379,379,755,1282,2,0,1064,379,379,379,377,377,4,1,51000,51,51,51,11,755,11,755,51000,51,51000,51,1110595,51,8515081,0
11830,377175,51000,51000,0,0,0,0,0,1110595,51,377124,51,379,379,756,501,1,1000,495,379,379,379,378,378,14,1,51000,51,51,51,11,756,11,756,51000,51,51000,51,1110595,51,8520118,0
11840,377554,51000,51000,0,0,0,0,0,1110595,51,377503,51,379,379,756,880,1,1000,495,379,379,379,378,378,24,1,51000,51,51,51,11,756,11,756,51000,51,51000,51,1110595,51,8528835,0
11850,377948,51000,51000,0,0,0,0,0,1110595,51,377897,51,380,380,757,1274,2,0,1061,380,380,380,378,378,4,1,51000,51,51,51,11,757,11,757,51000,51,51000,51,1110595,51,8537897,0
11860,378346,51000,51000,0,0,0,0,0,1110595,51,378295,51,380,380,757,1672,2,0,1061,380,380,380,378,378,14,1,51000,51,51,51,11,757,11,757,51000,51,51000,51,1110595,51,8547051,0
11870,378566,51000,51000,0,0,0,0,0,1110595,51,378515,51,380,380,758,893,1,1000,887,380,380,380,379,379,24,1,51000,51,51,51,11,758,11,758,51000,51,51000,51,1110595,51,8552134,0
11880,378910,51000,51000,0,0,0,0,0,1110595,51,378859,51,381,381,759,1237,2,0,1045,381,381,381,379,379,4,1,51000,51,51,51,11,759,11,759,51000,51,51000,51,1110595,51,8560046,0
11890,379302,51000,51000,0,0,0,0,0,1110595,51,379251,51,381,381,759,1629,2,0,1045,381,381,381,379,379,14,1,51000,51,51,51,11,759,11,759,51000,51,51000,51,1110595,51,8569062,0
11900,379503,51000,51000,0,0,0,0,0,1110595,51,379452,51,381,381,760,831,1,1000,767,381,381,381,380,380,24,1,51000,51,51,51,11,760,11,760,51000,51,51000,51,1110595,51,8573731,0
11910,379902,51000,51000,0,0,0,0,0,1110595,51,379851,51,382,382,761,1230,2,0,1037,382,382,382,380,380,4,1,51000,51,51,51,11,761,11,761,51000,51,51000,51,1110595,51,8582885,0
11920,380291,51000,51000,0,0,0,0,0,1110595,51,380240,51,382,382,761,1619,2,0,1037,382,382,382,380,380,14,1,51000,51,51,51,11,761,11,761,51000,51,51000,51,1110595,51,8591832,0
11930,380504,51000,51000,0,0,0,0,0,1110595,51,380453,51,382,382,762,833,1,1000,635,382,382,382,381,381,24,1,51000,51,51,51,11,762,11,762,51000,51,51000,51,1110595,51,8596754,0
11940,380858,51000,51000,0,0,0,0,0,1110595,51,380807,51,383,383,763,1187,2,0,1026,383,383,383,381,381,4,1,51000,51,51,51,11,763,11,763,51000,51,51000,51,1110595,51,8604896,0
11950,381189,51000,51000,0,0,0,0,0,1110595,51,381138,51,383,383,764,519,1,1000,518,383,383,383,382,382,14,1,51000,51,51,51,11,764,11,764,51000,51,51000,51,1110595,51,8612532,0
11960,381460,51000,51000,0,0,0,0,0,1110595,51,381409,51,383,383,764,790,1,1000,518,383,383,383,382,382,24,1,51000,51,51,51,11,764,11,764,51000,51,51000,51,1110595,51,8618765,0
11970,381852,51000,51000,0,0,0,0,0,1110595,51,381801,51,384,384,765,1182,2,0,1016,384,384,384,382,382,4,1,51000,51,51,51,11,765,11,765,51000,51,51000,51,1110595,51,8627781,0
11980,382248,51000,51000,0,0,0,0,0,1110595,51,382197,51,384,384,765,1578,2,0,1016,384,384,384,382,382,14,1,51000,51,51,51,11,765,11,765,51000,51,51000,51,1110595,51,8636912,0
11990,382556,51000,51000,0,0,0,0,0,1110595,51,382505,51,384,384,766,887,1,1000,866,384,384,384,383,383,24,1,51000,51,51,51,11,766,11,766,51000,51,51000,51,1110595,51,8643996,0
12000,382819,51000,51000,0,0,0,0,0,1110595,51,382768,51,385,385,767,1150,2,0,1009,385,385,385,383,383,2,1,51000,51,51,51,11,767,11,767,51000,51,51000,51,1110595,51,8650045,0
12010,383092,51000,51000,0,0,0,0,0,1110595,51,383041,51,385,385,767,1423,2,0,1009,385,385,385,383,383,12,1,51000,51,51,51,11,767,11,767,51000,51,51000,51,1110595,51,8656324,0
12020,383309,51000,51000,0,0,0,0,0,1110595,51,383258,51,385,385,768,641,1,1000,595,385,385,385,384,384,22,1,51000,51,51,51,11,768,11,768,51000,51,51000,51,1110595,51,8661338,0
12030,383704,51000,51000,0,0,0,0,0,1110595,51,383653,51,386,386,769,1036,2,0,1031,386,386,386,384,384,0,1,51000,51,51,51,11,769,11,769,51000,51,51000,51,1110595,51,8670423,0
12040,384087,51000,51000,0,0,0,0,0,1110595,51,384036,51,386,386,769,1419,2,0,1031,386,386,386,384,384,8,1,51000,51,51,51,11,769,11,769,51000,51,51000,51,1110595,51,8679232,0
12050,384290,51000,51000,0,0,0,0,0,1110595,51,384239,51,386,386,770,623,1,1000,490,386,386,386,385,385,18,1,51000,51,51,51,11,770,11,770,51000,51,51000,51,1110595,51,8683924,0
12060,384693,51000,51000,0,0,0,0,0,1110595,51,384642,51,387,387,771,1026,2,0,1022,387,387,387,385,385,0,1,51000,51,51,51,11,771,11,771,51000,51,51000,51,1110595,51,8693193,0
12070,385052,51000,51000,0,0,0,0,0,1110595,51,385001,51,387,387,771,1385,2,0,1022,387,387,387,385,385,8,1,51000,51,51,51,11,771,11,771,51000,51,51000,51,1110595,51,8701450,0
12080,385453,51000,51000,0,0,0,0,0,1110595,51,385402,51,387,387,771,1786,2,0,1022,387,387,387,385,385,18,1,51000,51,51,51,11,771,11,771,51000,51,51000,51,1110595,51,8710673,0
12090,385650,51000,51000,0,0,0,0,0,1110595,51,385599,51,387,387,772,984,1,1000,883,387,387,387,386,386,28,1,51000,51,51,51,11,772,11,772,51000,51,51000,51,1110595,51,8715250,0
12100,386047,51000,51000,0,0,0,0,0,1110595,51,385996,51,388,388,773,1381,2,0,1002,388,388,388,386,386,8,1,51000,51,51,51,11,773,11,773,51000,51,51000,51,1110595,51,8724358,0
12110,386427,51000,51000,0,0,0,0,0,1110595,51,386376,51,388,388,774,762,1,1000,755,388,388,388,387,387,19,1,51000,51,51,51,11,774,11,774,51000,51,51000,51,1110595,51,8733121,0
12120,386649,52000,52000,0,0,0,0,0,1133595,52,386597,52,388,388,774,983,1,1000,755,388,388,388,387,387,28,1,52000,52,52,52,11,774,11,774,52000,52,52000,52,1133595,52,8738204,999.9447405703887
12130,387002,52000,52000,0,0,0,0,0,1133595,52,386950,52,389,389,775,1336,2,0,1002,389,389,389,387,387,8,1,52000,52,52,52,11,775,11,775,52000,52,52000,52,1133595,52,8746346,999.9447405703887
12140,387300,52000,52000,0,0,0,0,0,1133595,52,387248,52,389,389,776,635,1,1000,625,389,389,389,388,388,18,1,52000,52,52,52,11,776,11,776,52000,52,52000,52,1133595,52,8753200,999.9447405703887
12150,387612,52000,52000,0,0,0,0,0,1133595,52,387560,52,389,389,776,947,1,1000,625,389,389,389,388,388,28,1,52000,52,52,52,11,776,11,776,52000,52,52000,52,1133595,52,8760376,999.9447405703887
12160,388016,52000,52000,0,0,0,0,0,1133595,52,387964,52,390,390,777,1351,2,0,1068,390,390,390,388,388,6,1,52000,52,52,52,11,777,11,777,52000,52,52000,52,1133595,52,8769668,999.9447405703887
12170,388219,52000,52000,0,0,0,0,0,1133595,52,388167,52,390,390,778,555,1,1000,512,390,390,390,389,389,16,1,52000,52,52,52,11,778,11,778,52000,52,52000,52,1133595,52,8774360,999.9447405703887
12180,388615,52000,52000,0,0,0,0,0,1133595,52,388563,52,390,390,778,951,1,1000,512,390,390,390,389,389,26,1,52000,52,52,52,11,778,11,778,52000,52,52000,52,1133595,52,8783468,0
12191,389014,52000,52000,0,0,0,0,0,1133595,52,388962,52,391,391,779,1350,2,0,1070,391,391,391,389,389,6,1,52000,52,52,52,11,779,11,779,52000,52,52000,52,1133595,52,8792645,0
12200,389374,52000,52000,0,0,0,0,0,1133595,52,389322,52,391,391,779,1710,2,0,1070,391,391,391,389,389,16,1,52000,52,52,52,11,779,11,779,52000,52,52000,52,1133595,52,8800925,0
12210,389576,52000,52000,0,0,0,0,0,1133595,52,389524,52,391,391,780,913,1,1000,890,391,391,391,390,390,26,1,52000,52,52,52,11,780,11,780,52000,52,52000,52,1133595,52,8805594,0
12220,389972,52000,52000,0,0,0,0,0,1133595,52,389920,52,392,392,781,1309,2,0,1057,392,392,392,390,390,6,1,52000,52,52,52,11,781,11,781,52000,52,52000,52,1133595,52,8814702,0
12230,390366,52000,52000,0,0,0,0,0,1133595,52,390314,52,392,392,781,1703,2,0,1057,392,392,392,390,390,16,1,52000,52,52,52,11,781,11,781,52000,52,52000,52,1133595,52,8823764,0
12240,390570,52000,52000,0,0,0,0,0,1133595,52,390518,52,392,392,782,908,1,1000,752,392,392,392,391,391,26,1,52000,52,52,52,11,782,11,782,52000,52,52000,52,1133595,52,8828479,0
12250,390966,52000,52000,0,0,0,0,0,1133595,52,390914,52,393,393,783,1304,2,0,1047,393,393,393,391,391,6,1,52000,52,52,52,11,783,11,783,52000,52,52000,52,1133595,52,8837587,0
12260,391289,52000,52000,0,0,0,0,0,1133595,52,391237,52,393,393,784,628,1,1000,619,393,393,393,392,392,14,1,52000,52,52,52,11,784,11,784,52000,52,52000,52,1133595,52,8845039,0
12270,391528,52000,52000,0,0,0,0,0,1133595,52,391476,52,393,393,784,867,1,1000,619,393,393,393,392,392,24,1,52000,52,52,52,11,784,11,784,52000,52,52000,52,1133595,52,8850536,0
