elapsed_secs,render_class,identity_lhs,identity_rhs,identity_holds
23940,CONSISTENT,0,653,0
23950,CONSISTENT,1000,1019,0
23960,TORN,1000,1387,
23970,CONSISTENT,1000,1714,0
23980,CONSISTENT,0,901,0
23990,CONSISTENT,1000,1262,0
24000,CONSISTENT,0,563,0
24010,CONSISTENT,0,809,0
24020,TORN,1000,1168,
24030,CONSISTENT,1000,1485,0
24040,CONSISTENT,0,838,0
24050,CONSISTENT,1000,1039,0
24060,CONSISTENT,1000,1392,0
24070,CONSISTENT,0,644,0
24080,CONSISTENT,0,918,0
24090,CONSISTENT,1000,1279,0
24100,CONSISTENT,1000,1647,0
24110,CONSISTENT,0,838,0
24120,CONSISTENT,1000,1202,0
24131,TORN,1000,1564,
24140,CONSISTENT,0,712,0
24150,CONSISTENT,1000,1068,0
24160,CONSISTENT,1000,1435,0
24170,TORN,0,622,
24180,CONSISTENT,0,982,0
24190,TORN,1000,1310,
24200,CONSISTENT,1000,1666,0
24210,CONSISTENT,0,862,0
24220,CONSISTENT,1000,1229,0
24230,CONSISTENT,0,552,0
24240,CONSISTENT,0,743,0
24250,CONSISTENT,1000,1101,0
24260,CONSISTENT,1000,1464,0
24270,CONSISTENT,0,805,0
24280,CONSISTENT,1000,1002,0
24290,CONSISTENT,1000,1354,0
24300,CONSISTENT,0,573,0
24310,TORN,0,798,
24320,TORN,1000,1149,
24330,CONSISTENT,1000,1519,0
24340,CONSISTENT,0,702,0
24350,CONSISTENT,1000,1027,0
24360,CONSISTENT,1000,1388,0
24370,TORN,0,581,
24380,CONSISTENT,0,946,0
24390,CONSISTENT,1000,1312,0
24400,CONSISTENT,1000,1637,0
24410,CONSISTENT,0,823,0
24420,CONSISTENT,1000,1179,0
24430,CONSISTENT,1000,1542,0
24440,CONSISTENT,0,735,0
24450,CONSISTENT,1000,1102,0
24460,CONSISTENT,1000,1440,0
24470,CONSISTENT,1000,1796,0
24480,CONSISTENT,0,972,0
24490,CONSISTENT,1000,1338,0
24500,CONSISTENT,0,630,0
24510,TORN,0,889,
24520,TORN,1000,1220,
24530,CONSISTENT,1000,1588,0
24540,CONSISTENT,0,774,0
24550,CONSISTENT,1000,1132,0
24560,CONSISTENT,1000,1503,0
24570,CONSISTENT,0,718,0
24580,CONSISTENT,1000,1023,0
24590,CONSISTENT,1000,1376,0
24600,TORN,0,564,
24610,CONSISTENT,0,816,0
24620,CONSISTENT,1000,1146,0
24630,CONSISTENT,1000,1500,0
24640,CONSISTENT,0,687,0
24650,CONSISTENT,1000,1035,0
24660,CONSISTENT,1000,1396,0
24670,CONSISTENT,1000,1725,0
24680,CONSISTENT,0,921,0
24690,CONSISTENT,1000,1273,0
24700,CONSISTENT,0,594,0
24710,TORN,0,834,
24720,CONSISTENT,1000,1193,0
24730,CONSISTENT,1000,1525,0
24740,CONSISTENT,0,856,0
24750,CONSISTENT,1000,1076,0
24760,CONSISTENT,1000,1448,0
24770,CONSISTENT,0,650,0
24780,CONSISTENT,0,957,0
24790,CONSISTENT,1000,1317,0
24800,CONSISTENT,0,674,0
24810,CONSISTENT,0,878,0
24820,CONSISTENT,1000,1240,0
24830,CONSISTENT,1000,1554,0
24840,CONSISTENT,0,737,0
24850,TORN,1000,1102,
24860,CONSISTENT,1000,1468,0
24870,CONSISTENT,0,663,0
24880,CONSISTENT,1000,1017,0
24890,CONSISTENT,1000,1343,0
24900,CONSISTENT,1000,1689,0
24910,CONSISTENT,0,763,0
24920,CONSISTENT,1000,1120,0
24930,TORN,1000,1486,
24940,CONSISTENT,1000,1813,0
24950,CONSISTENT,1000,1006,0
24960,CONSISTENT,1000,1369,0
24970,CONSISTENT,0,650,0
24980,CONSISTENT,0,905,0
24990,TORN,1000,1266,
25000,CONSISTENT,1000,1599,0
25010,CONSISTENT,0,882,0
25020,CONSISTENT,1000,1153,0
25030,CONSISTENT,0,348,0
25040,CONSISTENT,0,722,0
25050,CONSISTENT,1000,1058,0
25060,TORN,1000,1418,
25070,CONSISTENT,0,599,0
25080,CONSISTENT,0,977,0
25090,TORN,1000,1332,
25100,CONSISTENT,1000,1658,0
25110,TORN,0,838,
25120,CONSISTENT,1000,1205,0
25130,CONSISTENT,1000,1562,0
25140,CONSISTENT,0,756,0
25150,CONSISTENT,1000,1079,0
25160,CONSISTENT,1000,1445,0
25170,CONSISTENT,1000,1807,0
25180,CONSISTENT,0,998,0
25190,TORN,1000,1361,
25200,CONSISTENT,0,641,0
25210,CONSISTENT,0,874,0
25220,CONSISTENT,1000,1230,0
25230,CONSISTENT,1000,1581,0
25240,CONSISTENT,0,809,0
25250,CONSISTENT,1000,1133,0
25260,CONSISTENT,1000,1463,0
25270,TORN,0,653,
25280,CONSISTENT,1000,1013,0
25290,CONSISTENT,1000,1355,0
25300,CONSISTENT,0,531,0
25310,CONSISTENT,0,845,0
25320,CONSISTENT,1000,1215,0
25330,CONSISTENT,1000,1574,0
25340,TORN,0,787,
25350,CONSISTENT,1000,1137,0
25360,TORN,1000,1466,
25370,CONSISTENT,0,651,0
25380,CONSISTENT,1000,1017,0
25390,CONSISTENT,1000,1365,0
25400,TORN,1000,1727,
25410,CONSISTENT,0,893,0
25420,CONSISTENT,1000,1252,0
25430,CONSISTENT,0,587,0
25440,CONSISTENT,0,810,0
25450,CONSISTENT,1000,1167,0
25460,TORN,1000,1491,
25470,CONSISTENT,0,838,0
25480,CONSISTENT,1000,1057,0
25490,CONSISTENT,1000,1408,0
25500,CONSISTENT,0,614,0
25510,CONSISTENT,0,844,0
25520,CONSISTENT,1000,1204,0
25530,CONSISTENT,1000,1565,0
25540,CONSISTENT,0,756,0
25550,TORN,1000,1114,
25560,TORN,1000,1448,
25570,CONSISTENT,0,639,0
25580,CONSISTENT,0,1000,0
25590,CONSISTENT,1000,1363,0
25600,CONSISTENT,1000,1721,0
25610,CONSISTENT,0,869,0
25620,TORN,1000,1219,
25630,CONSISTENT,0,562,0
25640,CONSISTENT,0,765,0
25650,TORN,1000,1128,
25660,TORN,1000,1449,
25670,CONSISTENT,0,797,0
25680,CONSISTENT,1000,1002,0
25690,TORN,1000,1354,
25700,CONSISTENT,0,579,0
25710,CONSISTENT,0,856,0
25720,CONSISTENT,1000,1207,0
25730,CONSISTENT,1000,1556,0
25740,CONSISTENT,0,811,0
25750,CONSISTENT,1000,1108,0
25760,TORN,1000,1427,
25770,CONSISTENT,0,620,0
25780,CONSISTENT,0,978,0
25790,CONSISTENT,1000,1337,0
25800,CONSISTENT,1000,1694,0
25810,CONSISTENT,0,743,0
25820,CONSISTENT,1000,1100,0
25830,CONSISTENT,0,453,0
25840,CONSISTENT,0,649,0
25850,CONSISTENT,1000,1020,0
25860,CONSISTENT,1000,1332,0
25870,CONSISTENT,1000,1694,0
25880,CONSISTENT,0,890,0
25890,CONSISTENT,1000,1253,0
25900,CONSISTENT,0,547,0
25910,CONSISTENT,0,806,0
25920,CONSISTENT,1000,1141,0
25930,CONSISTENT,1000,1495,0
25940,CONSISTENT,0,800,0
25950,CONSISTENT,1000,1044,0
25960,CONSISTENT,1000,1407,0
25971,CONSISTENT,0,595,0
25980,CONSISTENT,0,910,0
25990,TORN,1000,1277,
26000,CONSISTENT,1000,1643,0
26010,CONSISTENT,0,856,0
26020,CONSISTENT,1000,1187,0
26030,CONSISTENT,1000,1509,0
26040,CONSISTENT,0,690,0
26050,CONSISTENT,1000,1047,0
26060,CONSISTENT,1000,1404,0
26070,CONSISTENT,1000,1758,0
26080,CONSISTENT,0,894,0
26090,CONSISTENT,1000,1234,0
26100,CONSISTENT,1000,1597,0
26110,CONSISTENT,0,676,0
26120,CONSISTENT,1000,1040,0
26130,CONSISTENT,1000,1361,0
26140,CONSISTENT,1000,1721,0
26150,CONSISTENT,0,907,0
26160,CONSISTENT,1000,1268,0
26170,CONSISTENT,0,548,0
26180,TORN,0,759,
26190,CONSISTENT,1000,1120,0
26200,CONSISTENT,1000,1474,0
26210,CONSISTENT,0,797,0
26220,TORN,1000,1022,
26230,CONSISTENT,1000,1364,0
26240,CONSISTENT,0,552,0
26250,TORN,0,874,
26260,CONSISTENT,1000,1226,0
26270,CONSISTENT,1000,1578,0
26280,CONSISTENT,0,801,0
26290,CONSISTENT,1000,1088,0
26300,CONSISTENT,1000,1446,0
26310,CONSISTENT,0,648,0
26320,CONSISTENT,1000,1007,0
26330,CONSISTENT,1000,1363,0
26341,CONSISTENT,1000,1719,0
26350,CONSISTENT,0,878,0
26360,CONSISTENT,1000,1237,0
26370,CONSISTENT,1000,1588,0
26380,TORN,0,775,
26390,TORN,1000,1134,
26400,TORN,1000,1458,
26410,CONSISTENT,0,650,0
26420,CONSISTENT,0,891,0
26430,TORN,1000,1262,
26440,CONSISTENT,0,516,0
26450,CONSISTENT,0,767,0
26460,CONSISTENT,1000,1118,0
26470,CONSISTENT,1000,1481,0
26480,CONSISTENT,0,760,0
26490,CONSISTENT,1000,1013,0
26500,CONSISTENT,1000,1331,0
26510,CONSISTENT,0,520,0
26520,CONSISTENT,0,876,0
26530,TORN,1000,1228,
26540,CONSISTENT,1000,1595,0
26550,CONSISTENT,0,779,0
26560,CONSISTENT,1000,1091,0
26570,CONSISTENT,1000,1438,0
26580,CONSISTENT,0,623,0
26590,TORN,0,972,
26600,TORN,1000,1337,
26610,CONSISTENT,1000,1657,0
26620,CONSISTENT,0,840,0
26630,CONSISTENT,1000,1191,0
26640,CONSISTENT,0,522,0
26650,CONSISTENT,0,767,0
26660,TORN,1000,1078,
26670,CONSISTENT,1000,1449,0
26680,CONSISTENT,0,797,0
26690,CONSISTENT,0,996,0
26700,CONSISTENT,1000,1342,0
26710,CONSISTENT,0,390,0
26720,CONSISTENT,0,757,0
26730,CONSISTENT,1000,1107,0
26740,TORN,1000,1471,
26750,TORN,0,669,
26761,CONSISTENT,1000,1015,0
26770,CONSISTENT,1000,1331,0
26780,CONSISTENT,1000,1682,0
26790,CONSISTENT,0,875,0
26800,TORN,1000,1231,
26810,TORN,1000,1597,
26820,CONSISTENT,0,751,0
26830,CONSISTENT,1000,1115,0
26840,CONSISTENT,0,428,0
26850,CONSISTENT,0,655,0
26860,CONSISTENT,1000,1013,0
26870,CONSISTENT,1000,1329,0
26880,CONSISTENT,0,672,0
26890,CONSISTENT,0,872,0
26900,TORN,1000,1227,
26910,TORN,1000,1578,
26920,CONSISTENT,0,756,0
26930,CONSISTENT,1000,1079,0
26940,CONSISTENT,1000,1444,0
26950,CONSISTENT,0,684,0
26960,CONSISTENT,0,980,0
26970,CONSISTENT,1000,1294,0
26980,CONSISTENT,0,554,0
26990,CONSISTENT,0,831,0
27000,CONSISTENT,1000,1181,0
27010,CONSISTENT,1000,1433,0
27020,CONSISTENT,0,575,0
27030,TORN,0,931,
27040,TORN,1000,1301,
27050,CONSISTENT,1000,1660,0
27060,CONSISTENT,0,853,0
27070,CONSISTENT,1000,1174,0
27080,CONSISTENT,0,498,0
27090,TORN,0,720,
27100,TORN,1000,1072,
27110,CONSISTENT,1000,1416,0
27120,CONSISTENT,0,728,0
27130,TORN,0,927,
27140,CONSISTENT,1000,1293,0
27150,CONSISTENT,0,485,0
27160,CONSISTENT,0,838,0
27170,CONSISTENT,1000,1161,0
27180,CONSISTENT,1000,1519,0
27190,CONSISTENT,0,746,0
27200,CONSISTENT,1000,1069,0
27210,TORN,1000,1433,
27220,TORN,0,627,
27230,CONSISTENT,0,942,0
27240,TORN,1000,1288,
27250,CONSISTENT,1000,1639,0
27260,CONSISTENT,0,820,0
27270,TORN,1000,1176,
27280,CONSISTENT,1000,1495,0
27290,CONSISTENT,0,673,0
27300,CONSISTENT,1000,1012,0
27310,CONSISTENT,1000,1258,0
27320,CONSISTENT,0,571,0
27330,CONSISTENT,0,760,0
27340,TORN,1000,1126,
27350,CONSISTENT,1000,1495,0
27360,CONSISTENT,1000,1842,0
27370,CONSISTENT,1000,1026,0
27380,TORN,1000,1347,
27390,CONSISTENT,0,619,0
27400,CONSISTENT,0,872,0
27410,CONSISTENT,1000,1219,0
27420,CONSISTENT,1000,1568,0
27430,CONSISTENT,0,808,0
27440,CONSISTENT,1000,1088,0
27450,CONSISTENT,1000,1446,0
27460,CONSISTENT,0,639,0
27470,TORN,0,983,
27480,CONSISTENT,1000,1343,0
27490,CONSISTENT,1000,1664,0
27500,TORN,0,851,
27510,CONSISTENT,1000,1212,0
27520,CONSISTENT,1000,1556,0
27530,CONSISTENT,0,748,0
27540,CONSISTENT,1000,1076,0
27550,CONSISTENT,1000,1444,0
27560,CONSISTENT,1000,1808,0
27570,CONSISTENT,0,991,0
27580,CONSISTENT,1000,1347,0
27590,CONSISTENT,0,587,0
27600,CONSISTENT,0,831,0
27610,CONSISTENT,1000,1087,0
27620,CONSISTENT,1000,1445,0
27630,CONSISTENT,0,624,0
27640,CONSISTENT,0,949,0
27650,CONSISTENT,1000,1301,0
27660,CONSISTENT,1000,1655,0
27670,CONSISTENT,0,835,0
27680,TORN,1000,1196,
27690,CONSISTENT,1000,1554,0
27700,CONSISTENT,0,698,0
27710,CONSISTENT,1000,1050,0
27720,CONSISTENT,1000,1411,0
27730,CONSISTENT,0,644,0
27740,CONSISTENT,0,957,0
27750,CONSISTENT,1000,1319,0
27760,CONSISTENT,0,633,0
27770,CONSISTENT,0,827,0
27780,CONSISTENT,1000,1181,0
27790,CONSISTENT,1000,1537,0
27800,CONSISTENT,0,872,0
27810,CONSISTENT,1000,1052,0
27820,CONSISTENT,1000,1403,0
27830,CONSISTENT,0,658,0
27840,CONSISTENT,0,958,0
27850,CONSISTENT,1000,1303,0
27860,CONSISTENT,1000,1669,0
27870,CONSISTENT,0,811,0
27880,CONSISTENT,1000,1165,0
27890,CONSISTENT,1000,1509,0
27900,CONSISTENT,0,694,0
27910,CONSISTENT,0,901,0
27920,CONSISTENT,1000,1265,0
27930,CONSISTENT,1000,1626,0
27940,CONSISTENT,0,818,0
27950,CONSISTENT,1000,1159,0
27960,CONSISTENT,0,462,0
27970,CONSISTENT,0,669,0
27980,TORN,1000,1041,
27990,CONSISTENT,1000,1388,0
28000,CONSISTENT,0,726,0
28010,CONSISTENT,0,944,0
28020,CONSISTENT,1000,1265,0
28030,CONSISTENT,0,475,0
28040,TORN,0,806,
28050,CONSISTENT,1000,1174,0
28060,TORN,1000,1526,
28070,CONSISTENT,0,767,0
28080,CONSISTENT,0,956,0
28090,CONSISTENT,1000,1312,0
28100,CONSISTENT,0,517,0
28110,CONSISTENT,0,853,0
28120,CONSISTENT,1000,1167,0
28130,TORN,1000,1517,
28140,CONSISTENT,0,742,0
28150,TORN,1000,1070,
28160,TORN,1000,1407,
28170,CONSISTENT,0,567,0
28180,CONSISTENT,0,917,0
28190,CONSISTENT,1000,1267,0
28200,CONSISTENT,1000,1607,0
28210,CONSISTENT,0,692,0
28220,TORN,1000,1008,
28230,CONSISTENT,1000,1363,0
28240,CONSISTENT,1000,1704,0
28250,CONSISTENT,0,892,0
28260,CONSISTENT,1000,1253,0
28271,CONSISTENT,0,545,0
28280,CONSISTENT,0,758,0
28290,CONSISTENT,1000,1099,0
28300,TORN,1000,1467,
28310,CONSISTENT,0,759,0
28321,CONSISTENT,0,972,0
28330,CONSISTENT,1000,1294,0
28340,CONSISTENT,0,495,0
28350,CONSISTENT,0,841,0
28360,CONSISTENT,1000,1192,0
28370,CONSISTENT,1000,1557,0
28380,CONSISTENT,0,743,0
28390,TORN,1000,1060,
28400,CONSISTENT,1000,1419,0
28410,CONSISTENT,0,605,0
28420,CONSISTENT,0,956,0
28430,CONSISTENT,1000,1261,0
28440,CONSISTENT,1000,1611,0
28450,CONSISTENT,0,789,0
28460,TORN,1000,1137,
28470,CONSISTENT,0,438,0
28480,CONSISTENT,0,631,0
28490,CONSISTENT,0,988,0
28500,CONSISTENT,1000,1347,0
28510,CONSISTENT,0,497,0
28520,CONSISTENT,0,777,0
28530,CONSISTENT,1000,1083,0
28540,CONSISTENT,1000,1443,0
28550,CONSISTENT,0,704,0
28560,CONSISTENT,0,968,0
28570,CONSISTENT,1000,1312,0
28580,CONSISTENT,0,462,0
28590,CONSISTENT,0,825,0
28600,CONSISTENT,1000,1173,0
28610,TORN,1000,1519,
28620,TORN,0,711,
28630,CONSISTENT,1000,1073,0
28640,CONSISTENT,1000,1395,0
28650,CONSISTENT,0,584,0
28660,CONSISTENT,0,945,0
28670,CONSISTENT,1000,1291,0
28680,CONSISTENT,1000,1641,0
28690,CONSISTENT,0,802,0
28700,CONSISTENT,1000,1152,0
28710,TORN,1000,1502,
28720,CONSISTENT,0,694,0
28730,CONSISTENT,1000,1048,0
28740,CONSISTENT,1000,1362,0
28750,CONSISTENT,0,660,0
28760,TORN,0,905,
28770,CONSISTENT,1000,1261,0
28780,CONSISTENT,0,491,0
28790,CONSISTENT,0,762,0
28800,CONSISTENT,1000,1105,0
