elapsed_secs,topgun_or_prune_passes_total,topgun_or_prune_considered_total,topgun_or_prune_dropped_total,topgun_or_prune_matched_nothing_total,topgun_or_prune_absent_total,topgun_or_prune_restored_read_error_total,topgun_or_prune_restored_evicted_total,topgun_or_prune_restored_write_error_total,topgun_or_prune_bytes_freed_total,topgun_or_prune_epochs_drained_total,topgun_or_prune_empty_drains_total,topgun_or_prune_nonempty_drains_total,topgun_or_prune_lwm_advances_total,topgun_or_prune_lwm_epochs_advanced_total,topgun_or_prune_split_recomputes_total,topgun_or_prune_indexed_refs,topgun_or_prune_indexed_epochs,topgun_or_prune_eligible_refs,topgun_or_prune_ineligible_refs,topgun_or_prune_split_computed_epoch,topgun_or_prune_current_epoch,topgun_or_prune_low_water_mark,topgun_or_prune_durable_epoch_watermark,topgun_or_prune_last_drained_epoch,topgun_or_prune_lwm_stall_seconds,topgun_or_prune_tracked_claims,topgun_or_prune_drain_refs_sum,topgun_or_prune_drain_refs_count,topgun_or_prune_drain_epochs_sum,topgun_or_prune_drain_epochs_count,topgun_or_prune_claim_span_epochs_sum,topgun_or_prune_claim_span_epochs_count,topgun_or_prune_claim_lag_epochs_sum,topgun_or_prune_claim_lag_epochs_count,topgun_or_prune_epoch_considered_sum,topgun_or_prune_epoch_considered_count,topgun_or_prune_epoch_dropped_sum,topgun_or_prune_epoch_dropped_count,topgun_or_prune_epoch_bytes_freed_sum,topgun_or_prune_epoch_bytes_freed_count,topgun_ormap_tombstone_bytes_total,topgun_or_prune_drain_refs_p50
1060,34113,28000,28000,0,0,0,0,0,599707,28,34085,28,36,36,69,1118,2,0,1046,36,36,36,34,34,2,1,28000,28,28,28,4,69,4,69,28000,28,28000,28,599707,28,734347,0
1070,34499,28000,28000,0,0,0,0,0,599707,28,34471,28,36,36,69,1504,2,0,1046,36,36,36,34,34,12,1,28000,28,28,28,4,69,4,69,28000,28,28000,28,599707,28,742795,0
1080,34873,28000,28000,0,0,0,0,0,599707,28,34845,28,36,36,69,1878,2,0,1046,36,36,36,34,34,22,1,28000,28,28,28,4,69,4,69,28000,28,28000,28,599707,28,751023,0
1090,35033,28000,28000,0,0,0,0,0,599707,28,35005,28,36,36,70,1039,2,1000,912,36,37,36,35,35,30,1,28000,28,28,28,4,70,4,70,28000,28,28000,28,599707,28,754565,0
1100,35410,28000,28000,0,0,0,0,0,599707,28,35382,28,37,37,71,1416,2,0,1054,37,37,37,35,35,8,1,28000,28,28,28,4,71,4,71,28000,28,28000,28,599707,28,762881,0
1110,35617,28000,28000,0,0,0,0,0,599707,28,35589,28,37,37,72,624,1,1000,582,37,37,37,36,36,20,1,28000,28,28,28,4,72,4,72,28000,28,28000,28,599707,28,767435,0
1120,35998,28000,28000,0,0,0,0,0,599707,28,35970,28,37,37,72,1005,2,1000,582,37,38,37,36,36,30,1,28000,28,28,28,4,72,4,72,28000,28,28000,28,599707,28,775817,0
1130,36374,28000,28000,0,0,0,0,0,599707,28,36346,28,38,38,73,1381,2,0,1151,38,38,38,36,36,6,1,28000,28,28,28,4,73,4,73,28000,28,28000,28,599707,28,784089,0
1140,36714,28000,28000,0,0,0,0,0,599707,28,36686,28,38,38,73,1721,2,0,1151,38,38,38,36,36,14,1,28000,28,28,28,4,73,4,73,28000,28,28000,28,599707,28,791569,0
1150,37094,28000,28000,0,0,0,0,0,599707,28,37066,28,39,39,74,2101,3,0,2046,39,39,39,36,36,0,1,28000,28,28,28,4,74,4,74,28000,28,28000,28,599707,28,799929,0
1160,37296,28000,28000,0,0,0,0,0,599707,28,37268,28,39,39,75,1304,2,1000,1132,39,39,39,37,37,10,1,28000,28,28,28,4,75,4,75,28000,28,28000,28,599707,28,804395,0
1170,37646,28000,28000,0,0,0,0,0,599707,28,37618,28,39,39,76,655,1,1000,650,39,39,39,38,38,21,1,28000,28,28,28,4,76,4,76,28000,28,28000,28,599707,28,812117,0
1180,37869,28000,28000,0,0,0,0,0,599707,28,37841,28,39,39,76,878,1,1000,650,39,39,39,38,38,32,1,28000,28,28,28,4,76,4,76,28000,28,28000,28,599707,28,817045,0
1190,38215,28000,28000,0,0,0,0,0,599707,28,38187,28,40,40,77,1224,2,0,1023,40,40,40,38,38,4,1,28000,28,28,28,4,77,4,77,28000,28,28000,28,599707,28,824635,0
1200,38592,28000,28000,0,0,0,0,0,599707,28,38564,28,40,40,77,1601,2,0,1023,40,40,40,38,38,14,1,28000,28,28,28,4,77,4,77,28000,28,28000,28,599707,28,832929,0
1210,38694,28000,28000,0,0,0,0,0,599707,28,38666,28,40,40,78,704,1,1000,621,40,40,40,39,39,24,1,28000,28,28,28,4,78,4,78,28000,28,28000,28,599707,28,835195,0
1220,39069,28000,28000,0,0,0,0,0,599707,28,39041,28,41,41,79,1079,2,0,1044,41,41,41,39,39,0,1,28000,28,28,28,4,79,4,79,28000,28,28000,28,599707,28,843445,0
1230,39449,28000,28000,0,0,0,0,0,599707,28,39421,28,41,41,79,1459,2,0,1044,41,41,41,39,39,10,1,28000,28,28,28,4,79,4,79,28000,28,28000,28,599707,28,851805,0
1240,39734,28000,28000,0,0,0,0,0,599707,28,39706,28,41,41,80,745,1,1000,740,41,41,41,40,40,20,1,28000,28,28,28,4,80,4,80,28000,28,28000,28,599707,28,858097,0
1250,39977,28000,28000,0,0,0,0,0,599707,28,39949,28,41,41,80,988,1,1000,740,41,41,41,40,40,30,1,28000,28,28,28,4,80,4,80,28000,28,28000,28,599707,28,863443,0
1260,40350,28000,28000,0,0,0,0,0,599707,28,40322,28,42,42,81,1361,2,0,1040,42,42,42,40,40,8,1,28000,28,28,28,4,81,4,81,28000,28,28000,28,599707,28,871649,0
1270,40725,28000,28000,0,0,0,0,0,599707,28,40697,28,42,42,81,1736,2,0,1040,42,42,42,40,40,18,1,28000,28,28,28,4,81,4,81,28000,28,28000,28,599707,28,879921,0
1281,40922,28000,28000,0,0,0,0,0,599707,28,40894,28,42,42,82,934,1,1000,857,42,42,42,41,41,28,1,28000,28,28,28,4,82,4,82,28000,28,28000,28,599707,28,884255,0
1290,41253,28000,28000,0,0,0,0,0,599707,28,41225,28,43,43,83,1265,2,0,1042,43,43,43,41,41,6,1,28000,28,28,28,4,83,4,83,28000,28,28000,28,599707,28,891537,0
1300,41622,28000,28000,0,0,0,0,0,599707,28,41594,28,43,43,83,1634,2,0,1042,43,43,43,41,41,16,1,28000,28,28,28,4,83,4,83,28000,28,28000,28,599707,28,899677,0
1310,41961,28000,28000,0,0,0,0,0,599707,28,41933,28,43,43,84,974,1,1000,967,43,43,43,42,42,26,1,28000,28,28,28,4,84,4,84,28000,28,28000,28,599707,28,907135,0
1320,42190,28000,28000,0,0,0,0,0,599707,28,42162,28,44,44,85,1203,2,0,1027,44,44,44,42,42,4,1,28000,28,28,28,4,85,4,85,28000,28,28000,28,599707,28,912173,0
1330,42528,28000,28000,0,0,0,0,0,599707,28,42500,28,44,44,85,1541,2,0,1027,44,44,44,42,42,14,1,28000,28,28,28,4,85,4,85,28000,28,28000,28,599707,28,919609,0
1340,42726,28000,28000,0,0,0,0,0,599707,28,42698,28,44,44,86,740,1,1000,625,44,44,44,43,43,24,1,28000,28,28,28,4,86,4,86,28000,28,28000,28,599707,28,923987,0
1350,43098,28000,28000,0,0,0,0,0,599707,28,43070,28,45,45,87,1112,2,0,1027,45,45,45,43,43,2,1,28000,28,28,28,4,87,4,87,28000,28,28000,28,599707,28,932171,0
1360,43467,28000,28000,0,0,0,0,0,599707,28,43439,28,45,45,87,1481,2,0,1027,45,45,45,43,43,12,1,28000,28,28,28,4,87,4,87,28000,28,28000,28,599707,28,940289,0
1370,43809,28000,28000,0,0,0,0,0,599707,28,43781,28,45,45,87,1823,2,0,1027,45,45,45,43,43,20,1,28000,28,28,28,4,87,4,87,28000,28,28000,28,599707,28,947813,0
1380,44111,28000,28000,0,0,0,0,0,599707,28,44083,28,46,46,89,1126,2,1000,1122,46,46,46,44,44,2,1,28000,28,28,28,4,89,4,89,28000,28,28000,28,599707,28,954479,0
1390,44381,28000,28000,0,0,0,0,0,599707,28,44353,28,46,46,89,1396,2,1000,1122,46,46,46,44,44,14,1,28000,28,28,28,4,89,4,89,28000,28,28000,28,599707,28,960419,0
1400,44578,28000,28000,0,0,0,0,0,599707,28,44550,28,46,46,90,594,1,1000,581,46,46,46,45,45,24,1,28000,28,28,28,4,90,4,90,28000,28,28000,28,599707,28,964775,0
1410,44942,28000,28000,0,0,0,0,0,599707,28,44914,28,46,46,90,958,1,1000,581,46,46,46,45,45,34,1,28000,28,28,28,4,90,4,90,28000,28,28000,28,599707,28,972783,0
1420,45276,28000,28000,0,0,0,0,0,599707,28,45248,28,47,47,91,1292,2,0,1028,47,47,47,45,45,6,1,28000,28,28,28,4,91,4,91,28000,28,28000,28,599707,28,980131,0
1430,45639,28000,28000,0,0,0,0,0,599707,28,45611,28,47,47,91,1655,2,0,1028,47,47,47,45,45,16,1,28000,28,28,28,4,91,4,91,28000,28,28000,28,599707,28,988117,0
1440,45837,28000,28000,0,0,0,0,0,599707,28,45809,28,47,47,92,854,1,1000,680,47,47,47,46,46,26,1,28000,28,28,28,4,92,4,92,28000,28,28000,28,599707,28,992495,0
1450,46221,28000,28000,0,0,0,0,0,599707,28,46193,28,48,48,93,1238,2,0,1011,48,48,48,46,46,4,1,28000,28,28,28,4,93,4,93,28000,28,28000,28,599707,28,1000943,0
1460,46592,28000,28000,0,0,0,0,0,599707,28,46564,28,48,48,93,1609,2,0,1011,48,48,48,46,46,16,1,28000,28,28,28,4,93,4,93,28000,28,28000,28,599707,28,1009127,0
1470,46753,28000,28000,0,0,0,0,0,599707,28,46725,28,48,48,94,771,1,1000,745,48,48,48,47,47,24,1,28000,28,28,28,4,94,4,94,28000,28,28000,28,599707,28,1012669,0
1480,47125,28000,28000,0,0,0,0,0,599707,28,47097,28,49,49,95,1143,2,0,1017,49,49,49,47,47,2,1,28000,28,28,28,4,95,4,95,28000,28,28000,28,599707,28,1020853,0
1490,47494,28000,28000,0,0,0,0,0,599707,28,47466,28,49,49,95,1512,2,0,1017,49,49,49,47,47,12,1,28000,28,28,28,4,95,4,95,28000,28,28000,28,599707,28,1028993,0
1500,47789,28000,28000,0,0,0,0,0,599707,28,47761,28,49,49,96,808,1,1000,801,49,49,49,48,48,22,1,28000,28,28,28,4,96,4,96,28000,28,28000,28,599707,28,1035483,0
1510,48053,28000,28000,0,0,0,0,0,599707,28,48025,28,50,50,97,1072,2,0,1028,50,50,50,48,48,0,1,28000,28,28,28,4,97,4,97,28000,28,28000,28,599707,28,1041291,0
1520,48395,28000,28000,0,0,0,0,0,599707,28,48367,28,50,50,97,1414,2,0,1028,50,50,50,48,48,10,1,28000,28,28,28,4,97,4,97,28000,28,28000,28,599707,28,1048815,0
1530,48776,28000,28000,0,0,0,0,0,599707,28,48748,28,50,50,97,1795,2,0,1028,50,50,50,48,48,20,1,28000,28,28,28,4,97,4,97,28000,28,28000,28,599707,28,1057197,0
1540,48977,28000,28000,0,0,0,0,0,599707,28,48949,28,50,50,98,997,1,1000,844,50,50,50,49,49,30,1,28000,28,28,28,4,98,4,98,28000,28,28000,28,599707,28,1061641,0
1550,49358,28000,28000,0,0,0,0,0,599707,28,49330,28,51,51,99,1378,2,0,1133,51,51,51,49,49,6,1,28000,28,28,28,4,99,4,99,28000,28,28000,28,599707,28,1070023,0
1560,49728,28000,28000,0,0,0,0,0,599707,28,49700,28,51,51,99,1748,2,0,1133,51,51,51,49,49,16,1,28000,28,28,28,4,99,4,99,28000,28,28000,28,599707,28,1078163,0
1570,49918,28000,28000,0,0,0,0,0,599707,28,49890,28,51,51,100,939,1,1000,883,51,51,51,50,50,26,1,28000,28,28,28,4,100,4,100,28000,28,28000,28,599707,28,1082365,0
1580,50256,28000,28000,0,0,0,0,0,599707,28,50228,28,52,52,101,1277,2,0,1056,52,52,52,50,50,6,1,28000,28,28,28,4,101,4,101,28000,28,28000,28,599707,28,1089801,0
1590,50631,28000,28000,0,0,0,0,0,599707,28,50603,28,52,52,101,1652,2,0,1056,52,52,52,50,50,16,1,28000,28,28,28,4,101,4,101,28000,28,28000,28,599707,28,1098051,0
1600,50890,28000,28000,0,0,0,0,0,599707,28,50862,28,52,52,102,912,1,1000,905,52,52,52,51,51,26,1,28000,28,28,28,4,102,4,102,28000,28,28000,28,599707,28,1103771,0
1610,51207,28000,28000,0,0,0,0,0,599707,28,51179,28,53,53,103,1229,2,0,1060,53,53,53,51,51,4,1,28000,28,28,28,4,103,4,103,28000,28,28000,28,599707,28,1110745,0
1620,51563,28000,28000,0,0,0,0,0,599707,28,51535,28,53,53,104,586,1,1000,576,53,53,53,52,52,14,1,28000,28,28,28,4,104,4,104,28000,28,28000,28,599707,28,1118599,0
1630,51783,29000,29000,0,0,0,0,0,621707,29,51754,29,53,53,104,805,1,1000,576,53,53,53,52,52,22,1,29000,29,29,29,4,104,4,104,29000,29,29000,29,621707,29,1123417,999.9447405703887
1640,52182,29000,29000,0,0,0,0,0,621707,29,52153,29,54,54,105,1204,2,0,1052,54,54,54,52,52,2,1,29000,29,29,29,4,105,4,105,29000,29,29000,29,621707,29,1132217,999.9447405703887
1650,52576,29000,29000,0,0,0,0,0,621707,29,52547,29,54,54,105,1598,2,0,1052,54,54,54,52,52,14,1,29000,29,29,29,4,105,4,105,29000,29,29000,29,621707,29,1140863,999.9447405703887
1660,52977,29000,29000,0,0,0,0,0,621707,29,52948,29,54,54,105,1999,2,0,1052,54,54,54,52,52,24,1,29000,29,29,29,4,105,4,105,29000,29,29000,29,621707,29,1149685,999.9447405703887
1670,53189,30000,30000,0,0,0,0,0,643707,30,53159,30,55,55,107,1211,2,0,1016,55,55,55,53,53,8,1,30000,30,30,30,5,107,5,107,30000,30,30000,30,643707,30,1154349,999.9447405703887
1680,53431,30000,30000,0,0,0,0,0,643707,30,53401,30,55,55,108,454,1,1000,452,55,55,55,54,54,18,1,30000,30,30,30,5,108,5,108,30000,30,30000,30,643707,30,1159695,999.9447405703887
1690,53753,31000,31000,0,0,0,0,0,665707,31,53722,31,55,55,108,775,1,1000,452,55,55,55,54,54,26,1,31000,31,31,31,5,108,5,108,31000,31,31000,31,665707,31,1166779,999.9447405703887
1700,54146,31000,31000,0,0,0,0,0,665707,31,54115,31,56,56,109,1168,2,0,1024,56,56,56,54,54,2,1,31000,31,31,31,5,109,5,109,31000,31,31000,31,665707,31,1175403,999.9447405703887
1710,54536,31000,31000,0,0,0,0,0,665707,31,54505,31,56,56,109,1558,2,0,1024,56,56,56,54,54,12,1,31000,31,31,31,5,109,5,109,31000,31,31000,31,665707,31,1183983,999.9447405703887
1720,54921,31000,31000,0,0,0,0,0,665707,31,54890,31,56,56,109,1943,2,0,1024,56,56,56,54,54,22,1,31000,31,31,31,5,109,5,109,31000,31,31000,31,665707,31,1192453,999.9447405703887
1730,55126,32000,32000,0,0,0,0,0,687707,32,55094,32,57,57,111,1148,2,1000,1090,57,57,57,55,55,8,1,32000,32,32,32,5,111,5,111,32000,32,32000,32,687707,32,1196963,999.9447405703887
1740,55505,32000,32000,0,0,0,0,0,687707,32,55473,32,57,57,111,1527,2,1000,1090,57,57,57,55,55,18,1,32000,32,32,32,5,111,5,111,32000,32,32000,32,687707,32,1205301,999.9447405703887
1750,55663,32000,32000,0,0,0,0,0,687707,32,55631,32,57,57,112,686,1,1000,564,57,57,57,56,56,26,1,32000,32,32,32,5,112,5,112,32000,32,32000,32,687707,32,1208799,999.9447405703887
1760,56048,32000,32000,0,0,0,0,0,687707,32,56016,32,58,58,113,1071,2,0,1015,58,58,58,56,56,0,1,32000,32,32,32,5,113,5,113,32000,32,32000,32,687707,32,1217269,999.9447405703887
1770,56433,32000,32000,0,0,0,0,0,687707,32,56401,32,58,58,113,1457,2,0,1015,58,58,58,56,56,10,1,32000,32,32,32,5,113,5,113,32000,32,32000,32,687707,32,1225761,999.9447405703887
1780,56644,32000,32000,0,0,0,0,0,687707,32,56612,32,58,58,114,668,1,1000,660,58,58,58,57,57,20,1,32000,32,32,32,5,114,5,114,32000,32,32000,32,687707,32,1230403,999.9447405703887
1790,57022,32000,32000,0,0,0,0,0,687707,32,56990,32,59,59,115,1046,2,0,1043,59,59,59,57,57,0,1,32000,32,32,32,5,115,5,115,32000,32,32000,32,687707,32,1238719,0
1800,57364,32000,32000,0,0,0,0,0,687707,32,57332,32,59,59,115,1388,2,0,1043,59,59,59,57,57,8,1,32000,32,32,32,5,115,5,115,32000,32,32000,32,687707,32,1246287,0
1810,57509,32000,32000,0,0,0,0,0,687707,32,57477,32,59,59,116,534,1,1000,528,59,59,59,58,58,18,1,32000,32,32,32,5,116,5,116,32000,32,32000,32,687707,32,1249455,0
1820,57828,32000,32000,0,0,0,0,0,687707,32,57796,32,59,59,116,853,1,1000,528,59,59,59,58,58,28,1,32000,32,32,32,5,116,5,116,32000,32,32000,32,687707,32,1256517,0
1830,58213,32000,32000,0,0,0,0,0,687707,32,58181,32,60,60,117,1238,2,0,1058,60,60,60,58,58,4,1,32000,32,32,32,5,117,5,117,32000,32,32000,32,687707,32,1264987,0
1840,58588,32000,32000,0,0,0,0,0,687707,32,58556,32,60,60,118,614,1,1000,611,60,60,60,59,59,14,1,32000,32,32,32,5,118,5,118,32000,32,32000,32,687707,32,1273215,0
1850,58749,32000,32000,0,0,0,0,0,687707,32,58717,32,60,60,118,775,1,1000,611,60,60,60,59,59,24,1,32000,32,32,32,5,118,5,118,32000,32,32000,32,687707,32,1276779,0
1860,59133,32000,32000,0,0,0,0,0,687707,32,59101,32,61,61,119,1159,2,0,1070,61,61,61,59,59,2,1,32000,32,32,32,5,119,5,119,32000,32,32000,32,687707,32,1285205,0
1870,59510,32000,32000,0,0,0,0,0,687707,32,59478,32,61,61,119,1536,2,0,1070,61,61,61,59,59,12,1,32000,32,32,32,5,119,5,119,32000,32,32000,32,687707,32,1293521,0
1880,59719,32000,32000,0,0,0,0,0,687707,32,59687,32,61,61,120,746,1,1000,660,61,61,61,60,60,22,1,32000,32,32,32,5,120,5,120,32000,32,32000,32,687707,32,1298119,0
1890,60107,32000,32000,0,0,0,0,0,687707,32,60075,32,62,62,121,1134,2,0,1015,62,62,62,60,60,2,1,32000,32,32,32,5,121,5,121,32000,32,32000,32,687707,32,1306655,0
1900,60444,32000,32000,0,0,0,0,0,687707,32,60412,32,62,62,121,1471,2,0,1015,62,62,62,60,60,10,1,32000,32,32,32,5,121,5,121,32000,32,32000,32,687707,32,1314091,0
1910,60708,32000,32000,0,0,0,0,0,687707,32,60676,32,62,62,122,736,1,1000,726,62,62,62,61,61,22,1,32000,32,32,32,5,122,5,122,32000,32,32000,32,687707,32,1319899,0
1920,61029,32000,32000,0,0,0,0,0,687707,32,60997,32,63,63,123,1057,2,0,1050,63,63,63,61,61,0,1,32000,32,32,32,5,123,5,123,32000,32,32000,32,687707,32,1326961,0
1930,61412,32000,32000,0,0,0,0,0,687707,32,61380,32,63,63,123,1440,2,0,1050,63,63,63,61,61,10,1,32000,32,32,32,5,123,5,123,32000,32,32000,32,687707,32,1335387,0
1940,61789,32000,32000,0,0,0,0,0,687707,32,61757,32,63,63,124,818,1,1000,812,63,63,63,62,62,20,1,32000,32,32,32,5,124,5,124,32000,32,32000,32,687707,32,1343703,0
1950,61953,32000,32000,0,0,0,0,0,687707,32,61921,32,63,63,124,982,1,1000,812,63,63,63,62,62,28,1,32000,32,32,32,5,124,5,124,32000,32,32000,32,687707,32,1347311,0
1960,62333,32000,32000,0,0,0,0,0,687707,32,62301,32,64,64,125,1363,2,0,1067,64,64,64,62,62,6,1,32000,32,32,32,5,125,5,125,32000,32,32000,32,687707,32,1355693,0
1970,62723,32000,32000,0,0,0,0,0,687707,32,62691,32,64,64,125,1752,2,0,1067,64,64,64,62,62,16,1,32000,32,32,32,5,125,5,125,32000,32,32000,32,687707,32,1364251,0
1980,62917,32000,32000,0,0,0,0,0,687707,32,62885,32,64,64,126,947,1,1000,826,64,64,64,63,63,28,1,32000,32,32,32,5,126,5,126,32000,32,32000,32,687707,32,1368541,0
1990,63302,32000,32000,0,0,0,0,0,687707,32,63270,32,65,65,127,1332,2,0,1024,65,65,65,63,63,8,1,32000,32,32,32,5,127,5,127,32000,32,32000,32,687707,32,1377011,0
2000,63472,32000,32000,0,0,0,0,0,687707,32,63440,32,65,65,128,503,1,1000,498,65,65,65,64,64,16,1,32000,32,32,32,5,128,5,128,32000,32,32000,32,687707,32,1380773,0
2010,63849,32000,32000,0,0,0,0,0,687707,32,63817,32,65,65,128,880,1,1000,498,65,65,65,64,64,26,1,32000,32,32,32,5,128,5,128,32000,32,32000,32,687707,32,1389089,0
2020,64227,32000,32000,0,0,0,0,0,687707,32,64195,32,66,66,129,1258,2,0,1034,66,66,66,64,64,4,1,32000,32,32,32,5,129,5,129,32000,32,32000,32,687707,32,1397383,0
2030,64609,32000,32000,0,0,0,0,0,687707,32,64577,32,66,66,129,1640,2,0,1034,66,66,66,64,64,16,1,32000,32,32,32,5,129,5,129,32000,32,32000,32,687707,32,1405787,0
2041,64965,32000,32000,0,0,0,0,0,687707,32,64933,32,66,66,130,997,1,1000,991,66,66,66,65,65,26,1,32000,32,32,32,5,130,5,130,32000,32,32000,32,687707,32,1413641,0
2050,65150,32000,32000,0,0,0,0,0,687707,32,65118,32,67,67,131,1182,2,0,1053,67,67,67,65,65,2,1,32000,32,32,32,5,131,5,131,32000,32,32000,32,687707,32,1417755,0
2060,65436,32000,32000,0,0,0,0,0,687707,32,65404,32,67,67,132,469,1,1000,460,67,67,67,66,66,12,1,32000,32,32,32,5,132,5,132,32000,32,32000,32,687707,32,1424025,0
2070,65730,32000,32000,0,0,0,0,0,687707,32,65698,32,67,67,132,763,1,1000,460,67,67,67,66,66,22,1,32000,32,32,32,5,132,5,132,32000,32,32000,32,687707,32,1430493,0
2080,66111,32000,32000,0,0,0,0,0,687707,32,66079,32,68,68,133,1144,2,0,1070,68,68,68,66,66,2,1,32000,32,32,32,5,133,5,133,32000,32,32000,32,687707,32,1438875,0
2090,66449,32000,32000,0,0,0,0,0,687707,32,66417,32,68,68,133,1482,2,0,1070,68,68,68,66,66,10,1,32000,32,32,32,5,133,5,133,32000,32,32000,32,687707,32,1446311,0
2100,66831,32000,32000,0,0,0,0,0,687707,32,66799,32,68,68,133,1864,2,0,1070,68,68,68,66,66,20,1,32000,32,32,32,5,133,5,133,32000,32,32000,32,687707,32,1454715,0
2110,66913,32000,32000,0,0,0,0,0,687707,32,66881,32,68,68,134,947,1,1000,879,68,68,68,67,67,31,1,32000,32,32,32,5,134,5,134,32000,32,32000,32,687707,32,1456541,0
2120,67295,32000,32000,0,0,0,0,0,687707,32,67263,32,69,69,135,1329,2,0,1076,69,69,69,67,67,6,1,32000,32,32,32,5,135,5,135,32000,32,32000,32,687707,32,1464945,0
2131,67682,32000,32000,0,0,0,0,0,687707,32,67650,32,69,69,135,1716,2,0,1076,69,69,69,67,67,16,1,32000,32,32,32,5,135,5,135,32000,32,32000,32,687707,32,1473459,0
2140,67856,32000,32000,0,0,0,0,0,687707,32,67824,32,69,69,136,891,1,1000,877,69,69,69,68,68,26,1,32000,32,32,32,5,136,5,136,32000,32,32000,32,687707,32,1477309,0
2150,68251,32000,32000,0,0,0,0,0,687707,32,68219,32,70,70,137,1286,2,0,1035,70,70,70,68,68,6,1,32000,32,32,32,5,137,5,137,32000,32,32000,32,687707,32,1485999,0
2160,68513,32000,32000,0,0,0,0,0,687707,32,68481,32,70,70,138,549,1,1000,543,70,70,70,69,69,16,1,32000,32,32,32,5,138,5,138,32000,32,32000,32,687707,32,1491785,0
2170,68847,32000,32000,0,0,0,0,0,687707,32,68815,32,70,70,138,883,1,1000,543,70,70,70,69,69,26,1,32000,32,32,32,5,138,5,138,32000,32,32000,32,687707,32,1499133,0
2180,69241,32000,32000,0,0,0,0,0,687707,32,69209,32,71,71,139,1277,2,0,1023,71,71,71,69,69,6,1,32000,32,32,32,5,139,5,139,32000,32,32000,32,687707,32,1507801,0
2190,69645,32000,32000,0,0,0,0,0,687707,32,69613,32,71,71,139,1681,2,0,1023,71,71,71,69,69,16,1,32000,32,32,32,5,139,5,139,32000,32,32000,32,687707,32,1516689,0
2200,69848,32000,32000,0,0,0,0,0,687707,32,69816,32,71,71,140,885,1,1000,877,71,71,71,70,70,24,1,32000,32,32,32,5,140,5,140,32000,32,32000,32,687707,32,1521177,0
2210,70186,32000,32000,0,0,0,0,0,687707,32,70154,32,72,72,141,1223,2,0,1071,72,72,72,70,70,4,1,32000,32,32,32,5,141,5,141,32000,32,32000,32,687707,32,1528613,0
2220,70567,32000,32000,0,0,0,0,0,687707,32,70535,32,72,72,141,1604,2,0,1071,72,72,72,70,70,14,1,32000,32,32,32,5,141,5,141,32000,32,32000,32,687707,32,1537017,0
2230,70887,32000,32000,0,0,0,0,0,687707,32,70855,32,72,72,142,925,1,1000,918,72,72,72,71,71,24,1,32000,32,32,32,5,142,5,142,32000,32,32000,32,687707,32,1544057,0
2240,71161,32000,32000,0,0,0,0,0,687707,32,71129,32,73,73,143,1199,2,0,1014,73,73,73,71,71,4,1,32000,32,32,32,5,143,5,143,32000,32,32000,32,687707,32,1550107,0
2250,71516,32000,32000,0,0,0,0,0,687707,32,71484,32,73,73,143,1554,2,0,1014,73,73,73,71,71,12,1,32000,32,32,32,5,143,5,143,32000,32,32000,32,687707,32,1557895,0
2260,71864,32000,32000,0,0,0,0,0,687707,32,71832,32,73,73,144,903,1,1000,895,73,73,73,72,72,22,1,32000,32,32,32,5,144,5,144,32000,32,32000,32,687707,32,1565573,0
2270,72102,32000,32000,0,0,0,0,0,687707,32,72070,32,74,74,145,1141,2,0,1003,74,74,74,72,72,2,1,32000,32,32,32,5,145,5,145,32000,32,32000,32,687707,32,1570809,0
2280,72472,32000,32000,0,0,0,0,0,687707,32,72440,32,74,74,145,1511,2,0,1003,74,74,74,72,72,14,1,32000,32,32,32,5,145,5,145,32000,32,32000,32,687707,32,1578949,0
2290,72841,32000,32000,0,0,0,0,0,687707,32,72809,32,74,74,145,1880,2,0,1003,74,74,74,72,72,24,1,32000,32,32,32,5,145,5,145,32000,32,32000,32,687707,32,1587067,0
2300,73004,32000,32000,0,0,0,0,0,687707,32,72972,32,74,74,146,1044,2,1000,899,74,75,74,73,73,32,1,32000,32,32,32,5,146,5,146,32000,32,32000,32,687707,32,1590675,0
2310,73383,32000,32000,0,0,0,0,0,687707,32,73351,32,75,75,147,1423,2,0,1062,75,75,75,73,73,8,1,32000,32,32,32,5,147,5,147,32000,32,32000,32,687707,32,1599013,0
2320,73761,32000,32000,0,0,0,0,0,687707,32,73729,32,75,75,147,1801,2,0,1062,75,75,75,73,73,18,1,32000,32,32,32,5,147,5,147,32000,32,32000,32,687707,32,1607329,0
2330,73962,32000,32000,0,0,0,0,0,687707,32,73930,32,75,75,148,1003,2,1000,927,75,76,75,74,74,28,1,32000,32,32,32,5,148,5,148,32000,32,32000,32,687707,32,1611773,0
2340,74344,32000,32000,0,0,0,0,0,687707,32,74312,32,76,76,149,1385,2,0,1009,76,76,76,74,74,8,1,32000,32,32,32,5,149,5,149,32000,32,32000,32,687707,32,1620177,0
2351,74718,32000,32000,0,0,0,0,0,687707,32,74686,32,76,76,149,1759,2,0,1009,76,76,76,74,74,20,1,32000,32,32,32,5,149,5,149,32000,32,32000,32,687707,32,1628405,0
2360,74920,32000,32000,0,0,0,0,0,687707,32,74888,32,76,76,150,962,1,1000,960,76,76,76,75,75,28,1,32000,32,32,32,5,150,5,150,32000,32,32000,32,687707,32,1632871,0
2370,75255,32000,32000,0,0,0,0,0,687707,32,75223,32,77,77,151,1297,2,0,1012,77,77,77,75,75,6,1,32000,32,32,32,5,151,5,151,32000,32,32000,32,687707,32,1640241,0
